itemDescription,Member_number,Date
yogurt,83,2030-08-18
potato chips,14,2023-03-15
milk,5,2026-04-20
eggs,62,2031-03-06
sugar,16,2023-09-13
chicken,24,2026-08-24
beef,42,2028-10-03
cereal,98,2035-08-22
cookies,64,2035-03-06
olive oil,61,2025-09-12
pasta,25,2030-11-23
eggs,18,2029-04-01
eggs,53,2023-08-20
rice,74,2036-07-24
eggs,1,2036-08-31
olive oil,12,2034-07-05
beef,25,2030-04-10
chicken,91,2033-11-12
chocolate,41,2027-12-24
chocolate,16,2023-08-22
juice,5,2036-04-20
soda,66,2031-06-24
cheese,87,2024-01-05
cereal,68,2030-03-10
rice,8,2026-06-20
beef,35,2026-05-03
bread,81,2028-12-10
juice,56,2024-05-30
rice,41,2027-03-26
chicken,18,2024-11-18
chicken,31,2032-07-24
olive oil,39,2029-07-25
tomatoes,30,2030-04-15
onions,64,2024-12-07
soda,81,2026-07-15
chicken,27,2033-03-14
potato chips,66,2027-07-03
soda,62,2029-07-13
olive oil,87,2025-06-26
potato chips,39,2030-05-14
pasta,80,2034-04-16
salmon,15,2024-10-06
onions,66,2029-09-03
onions,41,2025-08-09
potato chips,87,2027-12-26
olive oil,84,2025-07-29
chicken,10,2027-10-28
juice,54,2031-03-30
bananas,52,2034-03-15
sugar,22,2028-02-10
juice,90,2024-07-08
butter,97,2025-07-13
flour,22,2027-11-03
potato chips,59,2029-05-20
potato chips,12,2029-10-01
cereal,19,2036-08-23
vinegar,26,2031-04-13
butter,9,2034-10-30
rice,38,2036-08-02
rice,97,2027-11-18
chicken,62,2026-07-01
yogurt,15,2035-10-06
juice,78,2036-08-22
carrots,55,2026-01-05
chicken,92,2025-12-06
soda,65,2033-08-01
vinegar,34,2029-11-18
eggs,63,2034-09-25
beef,66,2030-06-25
potato chips,21,2034-07-28
beef,65,2027-06-09
rice,19,2030-07-23
olive oil,49,2036-02-10
cereal,99,2025-05-04
olive oil,71,2030-11-06
vinegar,61,2025-09-12
vinegar,16,2023-08-22
juice,24,2031-06-20
rice,69,2032-11-19
milk,27,2029-06-03
butter,82,2034-02-20
potatoes,80,2036-06-18
olive oil,13,2031-03-15
eggs,66,2027-12-05
chicken,22,2030-12-08
potato chips,68,2027-12-03
eggs,31,2033-11-19
eggs,88,2030-11-27
salmon,40,2034-04-12
cereal,22,2024-11-21
pasta,13,2035-07-29
sugar,91,2023-10-08
flour,11,2035-09-11
juice,98,2032-10-09
salmon,28,2023-11-04
potato chips,51,2023-10-30
eggs,51,2033-04-28
tomatoes,3,2029-02-19
potato chips,5,2023-05-31
butter,48,2030-04-23
ice cream,74,2036-02-05
chicken,83,2032-09-06
milk,35,2032-11-21
chocolate,6,2034-06-19
chocolate,45,2023-08-03
juice,10,2028-05-17
potato chips,25,2036-05-19
beef,97,2030-12-21
bread,54,2028-07-15
yogurt,90,2030-02-15
rice,57,2028-06-27
olive oil,91,2027-07-29
olive oil,41,2031-12-25
eggs,37,2024-10-13
sugar,72,2025-01-24
salmon,28,2030-08-09
milk,2,2030-01-18
cereal,54,2027-04-21
butter,7,2032-02-17
cereal,48,2035-04-05
juice,42,2029-08-07
potato chips,90,2024-11-02
rice,5,2036-02-20
flour,27,2028-10-29
cereal,80,2036-05-23
sugar,16,2036-01-09
beef,35,2023-09-05
yogurt,94,2034-09-06
yogurt,36,2028-10-10
chicken,44,2031-07-02
chicken,40,2027-05-02
vinegar,51,2025-01-05
juice,58,2024-11-10
beef,84,2027-05-01
eggs,60,2036-07-09
butter,51,2025-05-06
pasta,56,2024-03-02
juice,44,2030-04-27
eggs,58,2028-01-07
salmon,92,2034-06-22
juice,41,2035-07-20
salmon,74,2028-09-29
pasta,84,2033-04-07
cheese,79,2023-07-01
beef,77,2036-05-06
potato chips,95,2036-01-03
pasta,53,2027-09-19
salmon,16,2031-01-12
bananas,80,2033-11-04
potato chips,28,2031-10-25
chocolate,80,2027-09-04
juice,98,2025-02-04
apples,96,2028-09-03
sugar,21,2029-01-02
beef,64,2035-06-09
yogurt,86,2029-06-26
pasta,43,2024-12-21
salmon,44,2027-08-13
salmon,27,2030-05-25
rice,20,2029-04-25
potato chips,53,2033-06-29
eggs,41,2023-12-27
beef,9,2032-10-12
salmon,61,2024-03-30
salmon,33,2032-07-22
pasta,50,2032-03-25
potato chips,5,2036-04-20
chicken,39,2025-06-21
chicken,18,2031-10-02
chicken,76,2032-03-11
pasta,59,2030-08-05
chicken,46,2034-10-27
beef,77,2027-01-09
vinegar,98,2029-07-10
juice,42,2023-08-19
potato chips,70,2029-07-31
yogurt,59,2031-05-10
cereal,99,2024-11-06
yogurt,62,2034-03-30
beef,89,2023-08-02
flour,14,2031-02-19
olive oil,36,2033-04-13
soda,94,2024-05-05
eggs,51,2025-05-06
milk,61,2036-03-16
eggs,30,2025-01-14
juice,54,2024-09-12
cereal,50,2023-07-23
olive oil,98,2029-08-15
rice,12,2024-07-27
olive oil,67,2023-03-29
olive oil,18,2025-05-07
salmon,77,2026-05-30
chocolate,86,2032-08-11
chocolate,65,2032-10-05
rice,55,2027-03-27
potato chips,89,2028-02-14
pasta,46,2030-02-07
olive oil,25,2033-10-04
rice,61,2029-05-17
eggs,46,2029-06-16
soda,29,2027-07-28
potato chips,17,2036-02-23
chicken,96,2025-04-13
eggs,88,2028-04-26
salmon,56,2028-02-03
olive oil,55,2032-08-30
juice,82,2034-02-20
chicken,58,2026-05-24
soda,98,2025-02-04
beef,47,2033-12-16
salmon,26,2029-03-15
pasta,77,2033-10-22
chicken,37,2030-10-15
rice,55,2026-01-05
salmon,76,2023-07-06
cereal,10,2033-02-26
potato chips,56,2024-05-30
tomatoes,90,2034-01-09
sugar,20,2032-06-18
potato chips,3,2030-08-15
salmon,18,2036-04-26
beef,94,2034-12-02
pasta,99,2030-09-26
butter,36,2033-08-15
cheese,70,2034-07-26
eggs,69,2027-06-06
salmon,12,2030-09-19
potato chips,86,2034-01-27
ice cream,47,2032-12-09
ice cream,96,2030-05-24
juice,94,2027-07-20
chicken,99,2030-12-01
vinegar,47,2026-02-08
juice,27,2025-03-15
eggs,52,2033-04-14
cereal,84,2025-07-29
butter,84,2034-06-14
cereal,18,2035-12-03
chocolate,44,2031-07-02
chocolate,24,2030-04-02
chicken,19,2033-03-21
vinegar,46,2035-02-15
juice,54,2024-12-13
olive oil,63,2028-03-23
juice,5,2026-06-14
beef,81,2024-04-28
juice,56,2035-10-03
potato chips,34,2031-04-28
eggs,65,2031-08-25
juice,30,2027-07-30
sugar,41,2025-06-02
eggs,45,2032-05-27
chicken,1,2029-06-10
juice,80,2031-01-30
eggs,41,2025-06-02
olive oil,25,2024-05-17
vinegar,75,2035-05-03
rice,13,2027-10-10
eggs,10,2028-03-10
vinegar,37,2024-03-12
vinegar,70,2034-07-26
yogurt,87,2027-10-24
sugar,82,2033-05-10
juice,6,2032-12-18
chicken,19,2028-06-28
chicken,30,2027-06-22
rice,15,2031-01-28
ice cream,64,2030-01-01
chicken,3,2023-09-24
beef,54,2027-03-16
eggs,71,2030-08-02
pasta,60,2025-12-27
pasta,55,2028-11-23
bread,59,2034-09-14
soda,13,2034-10-11
vinegar,87,2032-11-27
yogurt,94,2027-02-21
eggs,13,2029-06-29
juice,7,2026-03-16
eggs,38,2026-04-16
beef,30,2027-06-22
milk,77,2025-02-01
vinegar,79,2025-10-15
eggs,15,2025-10-03
potato chips,34,2023-08-14
rice,78,2031-11-21
rice,23,2025-05-16
chicken,80,2029-02-01
chicken,34,2029-11-18
eggs,54,2034-10-28
eggs,54,2023-11-26
cereal,87,2034-04-26
onions,49,2023-04-05
butter,57,2034-07-31
eggs,65,2026-06-27
eggs,65,2023-08-25
milk,29,2027-08-18
juice,97,2027-07-04
juice,11,2036-03-05
potato chips,81,2023-12-19
rice,37,2034-02-19
yogurt,6,2025-11-20
potato chips,53,2023-08-20
salmon,79,2033-12-11
ice cream,87,2035-04-10
juice,79,2025-08-30
vinegar,72,2033-09-11
rice,92,2034-01-24
ice cream,87,2028-04-21
butter,46,2029-08-24
onions,45,2026-02-05
flour,80,2036-05-23
milk,8,2026-04-23
soda,22,2029-09-04
chocolate,10,2029-06-21
juice,64,2026-02-03
salmon,9,2036-01-15
salmon,95,2033-02-16
beef,51,2026-12-16
pasta,3,2025-11-21
ice cream,81,2034-01-07
flour,64,2024-09-20
bread,5,2032-11-22
rice,30,2032-04-21
sugar,28,2036-07-01
potato chips,84,2024-12-29
eggs,18,2036-05-26
eggs,11,2030-01-28
potatoes,74,2035-12-20
juice,13,2035-01-30
cereal,15,2032-10-19
cereal,40,2024-08-11
potato chips,64,2036-01-20
potato chips,46,2033-02-03
yogurt,55,2033-07-03
onions,56,2029-02-26
soda,41,2033-11-21
vinegar,41,2027-10-07
salmon,56,2036-05-07
juice,61,2025-12-01
eggs,44,2029-08-25
eggs,49,2025-08-26
sugar,76,2030-08-17
vinegar,99,2024-08-21
salmon,69,2027-01-05
olive oil,95,2034-12-05
potatoes,15,2035-10-23
chicken,18,2032-11-12
flour,85,2034-08-09
eggs,12,2028-03-12
flour,32,2035-05-09
eggs,27,2035-06-28
rice,53,2027-09-19
beef,71,2033-06-12
juice,31,2035-11-16
juice,79,2032-01-18
eggs,40,2024-08-11
chicken,9,2027-10-23
juice,90,2026-06-25
yogurt,74,2024-01-14
olive oil,56,2034-08-06
potato chips,37,2023-04-08
tomatoes,83,2035-11-23
cereal,50,2036-04-01
carrots,87,2036-02-17
vinegar,12,2026-07-25
chicken,38,2027-07-11
cereal,14,2026-09-27
juice,30,2029-04-28
chocolate,85,2035-07-22
flour,24,2026-08-24
pasta,16,2023-02-09
potato chips,1,2030-04-13
cheese,97,2033-11-07
carrots,70,2025-08-12
pasta,82,2031-01-07
cereal,7,2029-02-11
chicken,36,2025-04-26
soda,28,2029-08-21
eggs,1,2023-01-19
pasta,94,2029-10-03
beef,11,2032-08-05
cereal,85,2025-02-05
cereal,81,2031-10-10
bread,66,2032-01-30
yogurt,22,2032-06-10
eggs,60,2028-04-08
juice,38,2035-10-09
soda,34,2024-05-16
potato chips,92,2036-08-27
beef,42,2035-10-10
salmon,70,2035-09-18
rice,12,2026-06-08
eggs,81,2026-03-03
yogurt,71,2032-02-06
potato chips,46,2030-02-12
chicken,17,2024-08-28
vinegar,34,2024-05-19
pasta,9,2036-01-15
bread,28,2036-08-24
chicken,60,2028-02-06
eggs,56,2034-08-06
juice,5,2030-01-13
juice,97,2029-01-13
chicken,90,2028-10-27
potato chips,7,2027-03-30
beef,3,2026-04-11
apples,65,2032-05-04
juice,27,2035-06-28
rice,31,2029-05-24
soda,48,2033-05-23
potato chips,57,2032-03-24
rice,96,2031-05-27
potato chips,28,2026-04-09
rice,64,2024-03-26
vinegar,84,2034-08-25
chicken,1,2033-12-08
sugar,16,2025-11-03
rice,51,2031-08-29
ice cream,91,2025-05-02
pasta,29,2033-01-08
olive oil,36,2030-10-08
vinegar,13,2027-10-18
chicken,7,2034-05-06
olive oil,48,2033-10-09
sugar,13,2036-01-05
ice cream,64,2028-05-11
salmon,46,2025-08-29
chicken,16,2036-07-16
chocolate,22,2024-11-21
olive oil,29,2033-01-08
olive oil,85,2033-03-17
flour,88,2033-07-19
sugar,19,2023-03-06
chicken,8,2024-06-18
salmon,5,2024-03-07
salmon,16,2025-07-11
potato chips,58,2034-06-15
salmon,32,2033-03-12
juice,45,2031-01-15
chicken,82,2034-02-20
flour,41,2033-11-21
eggs,67,2031-07-26
sugar,13,2031-05-26
vinegar,34,2033-12-20
flour,66,2023-11-25
butter,45,2025-11-05
cereal,60,2032-10-08
olive oil,71,2024-05-10
pasta,94,2036-01-30
olive oil,68,2024-06-20
chicken,60,2034-07-10
butter,19,2029-02-02
rice,20,2025-04-15
rice,78,2033-07-09
cereal,31,2026-11-18
sugar,9,2024-03-04
ice cream,4,2026-10-26
bananas,97,2029-07-23
juice,78,2023-05-03
chocolate,87,2027-06-04
chocolate,89,2027-09-17
beef,30,2029-01-01
potato chips,24,2034-12-12
juice,32,2026-04-10
soda,97,2035-04-15
chicken,47,2026-02-08
apples,69,2026-07-16
vinegar,23,2030-04-08
butter,67,2031-07-26
salmon,75,2030-06-11
vinegar,58,2035-12-26
chocolate,67,2030-11-13
juice,56,2024-11-12
potatoes,80,2024-03-13
olive oil,7,2029-08-26
olive oil,60,2031-08-07
vinegar,47,2024-08-19
juice,83,2025-11-09
butter,95,2031-07-11
soda,37,2034-02-19
milk,12,2034-06-08
salmon,59,2026-08-15
cereal,66,2024-02-15
cereal,8,2035-05-05
soda,55,2034-11-26
juice,62,2034-03-30
chicken,5,2033-07-10
tomatoes,5,2025-01-12
juice,66,2032-05-24
cereal,15,2025-12-28
eggs,54,2034-01-22
salmon,94,2027-04-14
cereal,45,2036-09-08
soda,99,2030-12-01
juice,18,2031-03-21
juice,46,2032-05-11
potato chips,39,2031-09-19
olive oil,38,2035-07-07
salmon,83,2023-08-05
sugar,97,2034-08-20
salmon,60,2034-07-10
juice,41,2023-12-23
chicken,69,2026-04-01
yogurt,78,2024-01-21
chicken,54,2036-08-08
salmon,13,2027-09-20
salmon,39,2033-02-11
soda,48,2023-12-13
eggs,81,2034-01-07
pasta,32,2032-02-28
cookies,47,2026-02-08
onions,4,2027-03-06
soda,64,2035-06-09
eggs,15,2027-03-24
pasta,83,2033-08-27
cereal,90,2024-07-19
juice,75,2026-06-28
chicken,46,2026-09-12
vinegar,6,2023-06-11
juice,94,2031-04-11
pasta,88,2025-07-28
olive oil,86,2036-06-19
potato chips,29,2023-12-02
juice,84,2028-12-13
pasta,42,2027-06-18
pasta,41,2025-12-24
rice,29,2032-07-19
ice cream,68,2028-05-29
rice,75,2026-03-20
vinegar,9,2027-10-14
beef,87,2035-10-30
potato chips,79,2024-10-27
beef,51,2026-01-25
flour,78,2034-01-06
pasta,63,2028-02-15
butter,84,2033-04-07
cereal,44,2023-05-20
flour,37,2035-11-14
chicken,98,2028-06-30
yogurt,70,2030-08-11
potato chips,46,2034-10-27
rice,9,2024-09-24
olive oil,80,2024-11-25
beef,36,2025-06-23
juice,99,2025-05-04
vinegar,50,2025-01-03
sugar,42,2023-08-19
juice,99,2025-05-31
beef,39,2025-04-14
milk,47,2032-02-26
cereal,5,2024-02-10
rice,85,2032-11-20
eggs,44,2027-08-08
milk,92,2025-10-01
olive oil,43,2034-12-18
beef,30,2027-07-30
olive oil,98,2028-06-30
eggs,79,2033-12-11
olive oil,45,2036-09-08
juice,46,2034-11-03
milk,4,2029-07-28
butter,60,2029-07-03
beef,55,2033-11-13
salmon,38,2033-01-21
butter,74,2023-05-25
eggs,26,2033-09-26
potato chips,45,2027-12-01
chicken,49,2034-03-28
eggs,60,2029-01-26
ice cream,43,2029-03-06
juice,98,2036-04-09
potatoes,20,2025-04-15
soda,77,2027-09-09
juice,96,2029-06-30
yogurt,9,2023-11-10
beef,31,2035-07-21
chicken,30,2026-07-03
chicken,56,2028-05-01
beef,51,2033-04-28
ice cream,21,2028-06-17
bananas,1,2024-07-16
milk,57,2027-02-22
chicken,21,2028-06-15
milk,8,2034-06-20
juice,73,2030-10-29
milk,44,2023-05-20
juice,17,2024-11-03
bread,6,2031-12-24
potato chips,99,2030-09-26
salmon,23,2030-05-22
potato chips,10,2033-06-28
rice,93,2029-10-27
vinegar,62,2025-11-15
chicken,66,2027-12-05
vinegar,16,2035-04-24
rice,91,2027-12-08
eggs,35,2023-09-05
eggs,51,2023-10-30
cereal,97,2034-03-08
chicken,51,2024-09-11
ice cream,91,2026-07-26
potato chips,47,2032-02-26
soda,96,2032-12-08
juice,75,2024-07-02
beef,90,2024-11-02
eggs,14,2033-02-27
rice,41,2026-11-28
potatoes,60,2023-05-23
bread,74,2031-11-05
beef,38,2026-02-25
soda,38,2024-02-13
salmon,31,2028-03-04
rice,97,2032-05-23
pasta,36,2026-09-29
milk,69,2028-10-13
salmon,73,2033-10-07
potato chips,88,2025-07-28
eggs,93,2031-08-12
eggs,47,2036-05-18
rice,84,2029-01-20
chicken,71,2034-07-15
salmon,29,2032-07-19
beef,71,2025-01-15
olive oil,9,2027-10-23
chicken,67,2031-07-26
yogurt,93,2029-11-25
butter,25,2023-07-04
cereal,91,2035-07-10
vinegar,1,2023-11-06
pasta,40,2026-06-30
salmon,3,2030-03-21
yogurt,18,2032-11-12
olive oil,21,2028-06-15
milk,11,2026-04-06
olive oil,12,2033-02-20
soda,35,2025-09-16
eggs,36,2032-05-03
soda,55,2024-07-28
juice,82,2025-06-17
ice cream,79,2033-04-03
salmon,59,2024-10-29
eggs,15,2025-10-26
beef,81,2030-09-17
chicken,30,2027-12-27
vinegar,83,2031-05-09
sugar,24,2034-11-18
eggs,29,2025-10-30
potatoes,39,2024-11-23
rice,26,2029-03-15
olive oil,88,2035-07-27
rice,7,2036-05-04
potato chips,50,2036-06-16
pasta,36,2030-03-20
chocolate,58,2029-12-24
sugar,69,2029-12-09
milk,43,2036-03-03
chocolate,32,2036-04-07
potato chips,92,2034-09-20
cereal,67,2024-08-27
eggs,97,2025-07-13
yogurt,19,2032-09-11
rice,40,2034-10-26
chocolate,56,2034-12-21
eggs,53,2029-12-31
rice,23,2024-02-14
chicken,54,2023-12-07
beef,81,2031-10-10
chicken,82,2035-03-19
juice,4,2025-03-12
juice,71,2033-05-12
vinegar,23,2034-03-12
juice,79,2033-12-11
olive oil,99,2029-07-09
cereal,7,2032-01-04
vinegar,33,2034-06-30
sugar,37,2027-07-13
cereal,19,2031-05-17
vinegar,70,2025-04-16
chicken,13,2034-04-07
yogurt,52,2033-04-14
yogurt,56,2030-12-19
pasta,8,2025-08-05
yogurt,6,2023-11-23
milk,27,2036-03-02
juice,99,2027-02-04
beef,3,2024-01-08
vinegar,14,2031-02-19
pasta,45,2026-01-01
juice,60,2023-02-04
cereal,12,2023-10-07
vinegar,22,2034-04-20
vinegar,92,2023-07-03
eggs,19,2031-11-08
salmon,7,2031-11-07
vinegar,48,2034-07-29
bananas,79,2031-06-29
beef,57,2028-04-12
yogurt,36,2033-01-25
eggs,70,2033-04-23
soda,62,2035-03-18
chicken,87,2029-10-06
salmon,3,2025-03-04
chicken,60,2025-12-27
rice,80,2030-12-10
vinegar,5,2024-02-28
juice,8,2033-09-09
salmon,85,2023-04-23
juice,95,2023-05-09
beef,54,2028-07-29
juice,44,2030-10-30
flour,83,2031-05-06
pasta,30,2030-09-06
sugar,93,2035-09-17
sugar,77,2034-12-25
soda,5,2030-01-13
chocolate,29,2027-06-12
vinegar,25,2032-03-02
milk,10,2032-05-17
bread,84,2026-05-31
pasta,7,2036-05-14
beef,26,2033-02-23
bread,16,2031-01-12
chicken,40,2026-06-21
eggs,69,2033-06-06
chocolate,32,2027-01-22
butter,75,2034-02-17
sugar,39,2025-06-21
yogurt,35,2031-12-29
olive oil,22,2030-12-08
cookies,8,2035-05-05
eggs,73,2034-11-10
butter,98,2031-06-07
flour,87,2035-08-15
ice cream,38,2035-07-07
chicken,25,2033-10-04
cereal,33,2023-04-04
potato chips,87,2030-03-31
salmon,29,2036-03-08
salmon,53,2025-09-03
beef,87,2033-03-26
vinegar,94,2027-10-01
pasta,79,2027-05-06
rice,27,2024-08-17
soda,73,2031-11-22
beef,74,2026-08-05
bread,19,2027-03-25
rice,84,2031-01-25
vinegar,37,2023-06-23
soda,86,2024-07-01
juice,16,2036-07-16
eggs,8,2023-06-17
eggs,37,2029-02-20
pasta,85,2032-11-20
flour,11,2026-10-30
vinegar,12,2027-08-19
flour,95,2033-10-27
chicken,77,2027-01-17
chocolate,48,2023-10-31
beef,73,2033-10-07
apples,98,2034-11-04
cereal,37,2025-05-10
flour,60,2031-08-07
olive oil,49,2032-06-16
milk,59,2034-10-14
potato chips,79,2035-11-19
milk,75,2025-11-07
bread,9,2029-09-01
juice,23,2030-10-01
chicken,43,2036-04-28
milk,89,2025-07-25
vinegar,34,2028-02-08
salmon,30,2030-04-15
chocolate,48,2030-11-15
juice,20,2027-09-10
eggs,30,2027-02-14
pasta,20,2025-04-15
beef,27,2035-09-12
beef,64,2030-07-07
olive oil,31,2031-12-21
salmon,60,2029-12-20
juice,7,2027-12-20
eggs,4,2032-09-08
beef,48,2025-12-12
salmon,40,2029-10-30
juice,12,2034-06-08
milk,47,2032-12-07
cheese,45,2036-02-07
soda,9,2033-03-31
yogurt,43,2024-02-06
cheese,3,2031-06-14
vinegar,38,2026-02-25
eggs,45,2026-02-05
juice,25,2027-07-24
olive oil,11,2030-01-28
vinegar,23,2026-02-17
soda,9,2029-02-25
juice,88,2032-09-05
eggs,67,2025-09-27
eggs,48,2030-09-10
sugar,80,2028-11-02
bananas,38,2024-07-05
beef,28,2030-08-09
flour,89,2030-01-02
rice,48,2031-04-14
salmon,89,2034-11-28
sugar,69,2029-12-09
milk,64,2031-12-03
eggs,45,2033-07-29
vinegar,20,2026-06-24
beef,57,2029-02-08
salmon,46,2027-03-20
juice,82,2031-07-04
potato chips,57,2028-06-27
ice cream,37,2024-11-27
chicken,88,2036-07-04
beef,20,2027-04-05
rice,2,2025-04-27
cereal,77,2027-09-09
potato chips,54,2035-12-31
cookies,72,2025-01-24
bread,6,2025-08-01
salmon,62,2024-01-25
flour,99,2034-10-31
cookies,94,2027-07-20
rice,50,2033-06-03
beef,31,2025-11-14
soda,8,2025-11-13
beef,61,2025-06-07
cereal,66,2024-12-12
cereal,34,2033-12-20
juice,75,2025-06-13
milk,17,2026-09-06
yogurt,72,2032-07-05
pasta,5,2032-09-24
flour,55,2024-02-12
pasta,50,2035-08-03
potato chips,4,2028-12-26
juice,18,2030-12-07
beef,37,2029-07-02
cheese,70,2030-12-15
chicken,55,2033-02-22
vinegar,66,2036-03-04
flour,85,2027-11-06
vinegar,28,2031-10-25
rice,80,2029-02-01
milk,73,2030-06-30
olive oil,86,2029-11-28
flour,86,2026-12-13
salmon,36,2031-12-01
juice,64,2030-08-27
rice,12,2030-09-19
tomatoes,93,2027-04-27
potato chips,62,2035-08-21
pasta,98,2023-09-21
chicken,16,2023-08-22
beef,99,2028-06-02
beef,39,2024-11-23
vinegar,36,2031-12-01
chicken,89,2029-11-17
vinegar,9,2024-10-04
juice,10,2029-10-20
juice,10,2033-06-13
potato chips,78,2027-02-01
beef,36,2034-08-08
chicken,59,2033-08-09
yogurt,89,2024-01-17
beef,79,2034-07-04
juice,26,2033-02-23
rice,83,2024-04-06
eggs,6,2034-06-19
milk,39,2025-06-21
chicken,68,2026-02-22
soda,85,2025-03-19
ice cream,8,2032-10-10
milk,15,2035-06-03
bread,78,2033-03-27
flour,36,2033-08-15
yogurt,70,2031-04-23
milk,36,2032-05-03
rice,22,2032-04-28
eggs,53,2033-06-20
chicken,68,2030-08-01
pasta,72,2036-01-17
olive oil,69,2029-02-12
sugar,36,2035-06-12
yogurt,20,2034-10-20
chicken,41,2030-09-13
olive oil,55,2034-08-23
rice,40,2034-07-23
pasta,8,2033-09-09
chocolate,98,2023-11-28
eggs,48,2026-06-22
eggs,18,2027-08-10
salmon,21,2034-05-02
chocolate,62,2035-10-08
beef,79,2024-04-12
milk,71,2028-11-10
milk,13,2029-10-21
rice,18,2027-08-10
juice,39,2033-08-08
potato chips,7,2028-06-03
butter,20,2030-01-21
juice,59,2026-11-26
eggs,4,2032-07-06
vinegar,17,2032-03-01
milk,92,2030-04-19
cereal,56,2034-12-21
chocolate,46,2029-06-16
chicken,50,2027-11-05
vinegar,67,2023-06-10
salmon,78,2027-06-01
butter,76,2036-04-17
beef,98,2036-04-09
chocolate,4,2026-10-26
yogurt,47,2025-01-28
chicken,40,2034-10-26
chicken,50,2030-09-23
milk,78,2024-11-13
salmon,24,2026-11-22
cereal,79,2030-04-06
salmon,41,2030-09-13
eggs,72,2027-08-20
vinegar,96,2034-04-09
pasta,10,2025-03-11
chicken,19,2028-09-05
juice,4,2027-08-03
bread,2,2023-04-29
yogurt,33,2036-01-16
yogurt,41,2027-02-13
salmon,64,2032-03-22
juice,9,2027-08-12
chicken,72,2030-12-22
juice,42,2025-09-25
salmon,95,2035-12-08
cereal,3,2026-08-27
cheese,48,2024-02-05
chicken,57,2033-12-25
chocolate,97,2034-02-13
flour,25,2033-03-02
eggs,72,2031-07-23
flour,8,2033-06-04
eggs,11,2027-01-18
salmon,50,2035-04-21
chicken,1,2032-07-23
beef,77,2031-06-08
ice cream,19,2027-12-10
juice,37,2035-08-17
eggs,50,2025-01-03
soda,96,2028-03-07
chicken,53,2024-12-03
sugar,51,2025-07-31
chocolate,48,2030-03-12
juice,29,2031-10-19
beef,64,2023-03-20
beef,66,2029-01-25
vinegar,77,2033-10-22
rice,81,2036-02-04
potato chips,30,2028-05-22
salmon,24,2034-11-18
eggs,24,2030-04-02
beef,97,2029-04-05
juice,67,2026-08-19
beef,65,2027-06-09
bread,9,2033-08-25
eggs,20,2024-06-22
potato chips,96,2034-10-04
bread,20,2033-03-24
chicken,97,2032-05-23
chocolate,38,2029-12-13
sugar,93,2036-02-12
vinegar,8,2036-07-02
cheese,16,2028-01-16
rice,94,2027-04-14
vinegar,76,2031-11-27
soda,77,2031-06-08
bananas,25,2033-03-02
onions,35,2030-06-17
onions,36,2027-07-22
bread,78,2031-11-21
chicken,7,2036-05-14
vinegar,67,2030-08-23
pasta,28,2024-07-18
milk,61,2025-07-14
chicken,12,2027-08-19
vinegar,18,2028-07-08
chicken,27,2033-08-10
salmon,69,2035-01-15
carrots,59,2034-07-13
juice,62,2036-06-27
eggs,22,2033-08-31
vinegar,26,2027-08-17
butter,72,2031-02-25
olive oil,90,2024-08-03
bread,92,2023-03-31
pasta,56,2032-08-24
olive oil,70,2035-09-02
salmon,52,2026-01-06
flour,82,2024-07-17
vinegar,64,2026-10-29
eggs,87,2033-03-26
rice,13,2035-07-29
yogurt,16,2035-08-02
soda,35,2030-11-18
yogurt,70,2029-11-13
vinegar,9,2035-01-26
tomatoes,20,2036-04-15
olive oil,25,2023-06-13
soda,57,2028-07-05
juice,53,2024-12-30
beef,56,2034-01-16
rice,93,2027-09-30
salmon,35,2026-05-04
sugar,13,2031-03-15
cereal,69,2034-12-24
juice,40,2023-07-25
beef,91,2028-02-02
potato chips,49,2034-02-08
potato chips,17,2032-03-01
chocolate,83,2030-08-18
chicken,92,2035-11-05
cereal,35,2027-04-11
olive oil,84,2026-02-11
eggs,20,2023-08-01
beef,22,2034-03-09
rice,18,2031-03-21
yogurt,50,2036-04-01
olive oil,23,2026-01-31
cheese,82,2036-05-01
ice cream,21,2034-05-02
juice,6,2024-03-19
rice,8,2035-05-05
potato chips,93,2026-09-20
chicken,9,2029-05-18
cereal,96,2036-02-19
potato chips,56,2027-09-03
tomatoes,84,2023-06-30
salmon,40,2031-07-17
potatoes,69,2033-12-30
beef,79,2023-07-01
rice,78,2024-11-13
soda,91,2032-08-04
vinegar,86,2025-02-03
sugar,67,2028-11-13
potato chips,36,2025-04-26
bread,72,2025-03-07
salmon,54,2033-09-21
chicken,38,2023-11-21
ice cream,8,2023-06-17
beef,84,2024-03-24
juice,82,2031-07-04
olive oil,25,2024-11-05
vinegar,11,2036-03-05
salmon,2,2027-09-01
