itemDescription,Member_number,Date
juice,96,2025-08-20
carrots,90,2024-07-19
flour,96,2023-04-01
chocolate,27,2029-12-25
butter,14,2028-01-15
cereal,50,2035-08-03
soda,34,2027-01-03
eggs,34,2026-08-23
cereal,81,2030-12-20
cereal,24,2031-09-25
apples,62,2023-08-26
cereal,25,2028-10-19
soda,80,2029-06-04
butter,47,2023-01-30
ice cream,15,2029-01-06
yogurt,66,2030-08-19
sugar,86,2032-06-14
potatoes,75,2031-12-07
sugar,89,2029-07-22
butter,52,2034-06-23
cereal,20,2026-12-03
juice,26,2033-02-23
sugar,46,2027-11-25
tomatoes,26,2023-10-05
yogurt,17,2032-06-11
flour,45,2027-05-04
yogurt,20,2029-05-23
soda,72,2031-02-25
ice cream,86,2026-01-04
cheese,20,2032-11-25
milk,79,2033-04-03
onions,14,2024-02-02
soda,65,2031-06-09
bread,84,2026-10-05
cereal,29,2024-02-03
tomatoes,12,2023-03-22
soda,18,2032-08-14
potatoes,7,2027-03-30
sugar,8,2034-06-20
ice cream,2,2031-02-21
butter,86,2032-08-11
eggs,51,2034-05-15
cookies,14,2026-09-04
flour,74,2034-01-01
eggs,25,2031-01-20
ice cream,89,2033-09-19
soda,2,2035-12-21
milk,46,2032-05-11
flour,22,2032-10-06
apples,23,2023-10-29
flour,34,2030-07-03
apples,39,2025-05-03
flour,23,2035-01-14
cereal,56,2024-05-30
bread,10,2026-07-14
sugar,36,2028-06-23
milk,24,2030-01-14
chocolate,69,2029-12-09
soda,16,2035-04-14
cereal,21,2035-07-08
tomatoes,25,2026-12-17
chocolate,9,2027-03-04
milk,16,2034-12-03
bread,40,2027-05-13
rice,20,2026-06-24
bread,40,2029-10-30
cereal,81,2035-11-17
cereal,72,2025-04-12
onions,27,2026-02-16
rice,37,2032-11-18
ice cream,79,2030-03-14
juice,69,2033-12-30
ice cream,16,2026-03-18
cereal,35,2026-01-24
onions,28,2030-03-30
bread,24,2034-08-28
chocolate,1,2034-11-07
yogurt,63,2034-05-04
potatoes,38,2023-11-21
apples,32,2025-03-26
butter,36,2034-06-25
yogurt,22,2025-05-26
sugar,58,2028-01-23
ice cream,90,2033-12-27
sugar,31,2036-01-07
milk,54,2035-10-26
butter,57,2030-09-04
rice,28,2024-08-04
chocolate,39,2025-11-08
flour,32,2027-03-29
yogurt,42,2034-05-10
onions,62,2035-03-29
yogurt,48,2033-10-20
eggs,4,2030-01-04
bread,94,2023-09-23
flour,72,2027-06-23
juice,28,2023-09-09
ice cream,80,2033-10-23
sugar,87,2030-06-27
soda,4,2028-04-10
cheese,62,2026-07-01
yogurt,76,2032-03-11
ice cream,93,2027-11-02
soda,82,2033-05-10
potatoes,51,2023-10-10
chocolate,45,2032-03-04
butter,32,2030-02-09
butter,48,2030-11-15
chocolate,26,2030-03-01
bread,62,2023-01-20
sugar,78,2024-11-01
bread,75,2024-04-29
ice cream,41,2028-06-29
bread,83,2030-08-18
sugar,16,2024-01-06
chocolate,89,2033-05-09
milk,38,2029-08-31
flour,16,2035-03-14
chocolate,86,2028-05-26
chocolate,9,2027-03-04
sugar,37,2031-01-13
chocolate,28,2030-08-09
yogurt,77,2035-07-24
sugar,14,2032-01-10
yogurt,9,2032-06-09
potatoes,87,2031-02-03
milk,5,2025-07-23
sugar,75,2033-03-08
chocolate,89,2028-06-20
chocolate,93,2024-07-21
cereal,19,2029-02-05
milk,84,2027-07-18
yogurt,16,2031-01-12
chicken,59,2029-08-05
bread,72,2030-06-20
chocolate,92,2034-09-20
chocolate,48,2035-04-05
milk,58,2027-09-08
cereal,50,2028-12-28
ice cream,83,2030-11-17
cereal,25,2030-04-10
yogurt,15,2035-06-03
sugar,93,2035-09-17
butter,80,2030-12-10
sugar,62,2025-11-15
flour,98,2035-07-26
flour,87,2031-06-18
potatoes,7,2026-07-24
cereal,6,2031-12-24
yogurt,65,2033-11-30
cereal,51,2031-05-25
juice,34,2033-04-08
ice cream,22,2024-11-21
potatoes,59,2026-09-14
pasta,8,2025-11-13
chocolate,99,2030-07-18
yogurt,33,2026-04-04
ice cream,46,2030-02-07
soda,78,2027-06-01
milk,99,2031-11-17
cereal,86,2025-07-27
tomatoes,2,2034-01-04
chocolate,25,2033-08-03
chocolate,77,2028-03-21
flour,83,2030-11-17
chocolate,23,2033-10-24
onions,21,2026-04-19
flour,42,2027-10-11
chocolate,55,2032-01-14
eggs,44,2029-08-25
cereal,72,2025-04-12
chocolate,40,2034-04-12
ice cream,15,2036-08-05
juice,55,2034-11-26
sugar,65,2030-02-24
flour,85,2035-10-14
flour,72,2026-03-28
soda,28,2032-06-26
yogurt,68,2034-03-27
cereal,60,2035-08-01
cheese,82,2029-01-27
flour,54,2031-03-30
tomatoes,73,2035-12-13
rice,95,2032-02-13
ice cream,37,2024-10-13
flour,56,2023-05-15
bread,12,2027-02-16
butter,83,2033-08-27
chocolate,29,2028-03-20
bread,61,2025-12-19
milk,57,2032-03-24
milk,6,2029-04-13
sugar,80,2030-12-10
eggs,62,2029-01-31
chocolate,52,2033-01-27
juice,28,2027-03-31
milk,98,2028-05-23
milk,16,2028-08-05
tomatoes,98,2030-02-21
yogurt,81,2029-05-30
flour,28,2036-06-02
pasta,13,2027-09-20
cereal,58,2036-03-21
onions,93,2035-08-12
ice cream,66,2027-08-30
eggs,72,2030-04-30
milk,6,2033-05-11
soda,20,2027-09-10
butter,57,2025-10-19
milk,47,2033-06-09
chocolate,62,2035-03-18
cereal,78,2026-08-07
flour,65,2028-01-02
chicken,1,2027-05-26
milk,16,2024-01-19
yogurt,64,2024-10-02
cereal,74,2027-07-31
onions,47,2034-04-13
yogurt,30,2027-06-22
ice cream,67,2034-10-05
bread,18,2036-05-26
soda,25,2033-08-03
yogurt,77,2030-03-29
bread,23,2033-11-10
bananas,59,2033-03-04
yogurt,39,2032-04-09
eggs,97,2035-04-20
soda,68,2025-02-07
chicken,9,2028-05-31
chicken,28,2033-04-30
sugar,63,2035-07-17
ice cream,26,2026-09-19
tomatoes,75,2035-12-12
yogurt,30,2027-04-28
bread,65,2024-02-17
ice cream,25,2027-09-24
ice cream,8,2034-06-20
chicken,80,2034-04-14
carrots,33,2035-11-29
milk,80,2032-06-27
ice cream,26,2029-03-15
yogurt,60,2036-01-25
sugar,28,2023-05-21
cereal,48,2028-03-27
soda,44,2033-04-19
flour,53,2027-05-29
rice,97,2024-05-06
cereal,3,2023-06-28
juice,14,2027-07-21
apples,85,2034-09-23
chicken,4,2027-07-14
milk,62,2033-12-23
sugar,84,2035-12-23
chocolate,56,2025-03-18
flour,92,2028-05-13
cereal,11,2029-05-06
yogurt,97,2035-04-20
chocolate,5,2023-01-18
sugar,62,2029-01-11
bananas,12,2032-09-07
cereal,19,2028-09-05
soda,35,2035-02-18
pasta,84,2033-04-07
cereal,7,2026-07-12
cereal,96,2025-05-27
cereal,55,2034-09-02
soda,97,2023-03-16
ice cream,25,2035-09-16
bread,67,2031-07-26
eggs,45,2036-06-08
milk,22,2027-04-08
apples,67,2033-05-05
soda,38,2035-07-07
cereal,28,2024-08-09
flour,84,2024-01-26
milk,84,2028-05-20
butter,29,2030-06-03
butter,10,2028-03-10
ice cream,89,2025-03-02
eggs,36,2033-11-18
cereal,24,2036-07-29
bananas,5,2029-08-11
bread,11,2028-05-15
sugar,80,2033-11-04
cereal,21,2035-07-08
tomatoes,15,2025-09-22
apples,42,2028-08-11
cheese,87,2034-01-10
butter,98,2025-07-21
rice,41,2025-06-02
chocolate,25,2023-12-30
juice,89,2028-07-19
ice cream,12,2027-06-21
chicken,18,2029-04-01
chicken,37,2027-01-27
butter,50,2031-05-22
potatoes,9,2031-03-16
sugar,94,2034-09-06
carrots,40,2031-07-19
soda,39,2027-09-15
bread,12,2029-10-01
butter,11,2036-09-06
cereal,11,2028-06-14
sugar,57,2031-08-30
sugar,93,2030-01-26
butter,80,2025-12-03
sugar,47,2035-03-10
sugar,84,2023-01-10
soda,19,2031-11-08
cereal,16,2029-03-20
cereal,26,2028-09-08
juice,81,2034-12-20
bread,59,2032-09-17
juice,98,2030-12-18
bread,19,2034-08-16
milk,75,2030-05-15
carrots,36,2030-10-08
cereal,64,2026-02-03
cereal,34,2023-09-17
sugar,56,2032-08-24
cereal,25,2032-03-02
chocolate,41,2034-06-17
flour,94,2034-02-28
milk,42,2034-08-22
onions,44,2026-01-17
soda,14,2025-01-18
cheese,23,2035-02-08
chocolate,27,2025-02-17
flour,93,2035-09-17
sugar,82,2032-04-16
ice cream,25,2031-06-10
yogurt,67,2025-06-30
bread,27,2026-03-05
cereal,20,2032-06-02
yogurt,36,2030-03-20
yogurt,24,2023-01-22
yogurt,61,2032-03-16
soda,95,2025-04-28
chicken,40,2035-11-26
cereal,38,2023-09-07
rice,87,2025-11-02
potatoes,34,2034-12-08
juice,85,2023-12-04
onions,45,2024-08-12
milk,74,2031-11-05
chicken,62,2029-07-13
chocolate,51,2030-02-23
flour,63,2025-02-28
bread,96,2034-04-09
chicken,5,2029-06-28
cereal,26,2023-10-05
juice,9,2029-06-05
bananas,20,2026-08-22
sugar,16,2025-10-28
cereal,81,2023-05-26
juice,95,2025-04-28
pasta,97,2034-08-20
butter,77,2027-01-09
butter,46,2027-03-20
ice cream,47,2028-07-04
flour,28,2027-05-22
butter,66,2023-06-19
milk,74,2031-11-05
flour,72,2033-10-31
chocolate,49,2028-07-17
soda,82,2033-05-10
sugar,94,2027-07-20
potatoes,53,2033-06-29
cereal,26,2027-08-21
butter,67,2032-08-01
flour,6,2023-11-23
sugar,10,2028-03-10
potatoes,10,2026-07-14
eggs,33,2028-04-03
cereal,58,2025-07-01
bread,44,2028-11-11
yogurt,84,2024-03-24
cereal,36,2031-12-01
butter,21,2023-09-02
apples,93,2032-04-01
cheese,54,2025-06-20
butter,42,2023-03-08
potatoes,74,2026-05-18
sugar,90,2029-04-09
flour,34,2024-06-30
cereal,94,2026-04-25
flour,23,2030-11-03
rice,50,2033-06-03
flour,33,2024-01-03
sugar,19,2024-09-14
bananas,40,2032-12-03
butter,94,2023-10-25
butter,67,2031-05-01
tomatoes,63,2033-01-30
chocolate,46,2027-12-22
butter,31,2034-10-01
ice cream,22,2030-12-08
cereal,94,2035-10-22
butter,89,2032-02-03
flour,81,2031-03-03
cookies,94,2035-10-17
pasta,77,2034-01-23
milk,26,2033-09-06
tomatoes,45,2023-05-30
cereal,83,2034-01-21
rice,38,2031-12-06
bananas,85,2025-09-19
yogurt,47,2024-12-18
butter,96,2032-02-27
cheese,36,2032-05-03
milk,80,2036-05-23
ice cream,66,2026-06-04
cereal,48,2027-09-07
soda,40,2034-05-09
milk,79,2026-11-19
yogurt,63,2034-09-25
pasta,9,2035-04-13
butter,47,2024-12-18
soda,26,2028-03-06
apples,82,2027-05-18
flour,54,2031-03-30
bread,35,2035-11-13
butter,49,2034-02-08
bananas,32,2023-03-17
juice,31,2035-11-16
yogurt,51,2025-06-12
flour,80,2035-01-22
sugar,97,2035-04-20
milk,19,2030-07-23
pasta,41,2027-12-24
sugar,44,2023-01-21
carrots,60,2025-12-05
chocolate,11,2032-08-05
cereal,1,2036-08-31
bread,44,2033-04-19
onions,77,2034-12-25
bread,79,2036-04-03
onions,79,2036-03-12
flour,9,2032-09-16
onions,20,2035-11-30
cereal,85,2023-12-04
sugar,62,2027-07-19
eggs,11,2028-08-10
soda,25,2034-03-22
flour,43,2034-12-18
flour,76,2034-04-01
butter,20,2029-05-23
apples,75,2025-11-16
milk,59,2034-03-10
chocolate,24,2030-07-06
yogurt,88,2035-03-16
eggs,59,2030-12-25
chicken,40,2028-12-20
pasta,72,2025-04-12
flour,15,2028-11-25
juice,35,2030-09-08
flour,98,2032-10-09
potatoes,44,2030-04-27
ice cream,80,2030-12-10
apples,27,2036-08-30
onions,38,2030-11-26
milk,2,2025-04-27
chocolate,62,2035-06-22
carrots,20,2030-05-31
milk,68,2023-12-17
ice cream,12,2031-09-18
flour,68,2033-01-20
yogurt,59,2031-05-10
chocolate,36,2026-02-15
ice cream,11,2026-04-06
ice cream,16,2034-12-03
flour,3,2023-02-06
milk,17,2030-07-10
soda,42,2023-03-08
rice,64,2026-10-29
chocolate,77,2027-09-21
sugar,98,2031-05-13
soda,47,2033-10-18
sugar,91,2034-05-27
apples,67,2035-12-05
sugar,18,2031-10-22
rice,82,2031-07-04
cereal,7,2030-08-25
bread,43,2029-01-05
rice,44,2029-10-05
sugar,55,2027-05-15
bananas,5,2035-03-07
yogurt,31,2036-02-14
soda,32,2024-12-05
tomatoes,97,2023-03-16
milk,50,2027-11-24
yogurt,45,2026-02-05
cereal,45,2036-02-07
cereal,71,2025-01-15
rice,90,2026-06-25
yogurt,64,2035-06-29
yogurt,2,2028-12-29
potatoes,69,2026-01-19
soda,32,2031-09-23
juice,48,2028-07-13
bread,90,2030-02-15
apples,2,2030-05-08
pasta,37,2035-12-11
yogurt,7,2032-03-27
tomatoes,59,2033-03-04
pasta,45,2031-01-29
cereal,49,2028-07-17
cookies,69,2034-08-18
yogurt,69,2026-10-10
sugar,18,2027-08-10
eggs,36,2035-06-12
ice cream,17,2032-01-11
onions,11,2028-11-07
eggs,50,2029-05-31
eggs,5,2031-05-28
bread,79,2033-08-11
ice cream,62,2035-05-20
tomatoes,3,2029-02-19
chocolate,69,2027-06-06
bread,55,2024-04-25
ice cream,35,2025-04-30
cereal,90,2029-01-22
butter,52,2023-11-29
eggs,13,2029-10-21
flour,1,2028-07-02
yogurt,60,2036-01-25
yogurt,78,2034-09-24
cookies,30,2029-04-10
eggs,63,2028-06-04
sugar,89,2023-08-02
milk,63,2026-01-07
potatoes,79,2033-12-11
flour,85,2023-12-04
sugar,85,2032-08-21
ice cream,23,2029-10-23
soda,9,2027-08-12
flour,95,2031-07-11
pasta,1,2028-12-30
bread,67,2025-09-27
apples,6,2024-03-19
carrots,38,2025-01-22
yogurt,37,2030-10-15
cereal,7,2025-02-24
cheese,81,2036-04-02
chicken,98,2035-01-29
yogurt,75,2026-06-16
sugar,43,2035-08-31
apples,28,2024-01-07
butter,93,2028-09-09
yogurt,68,2024-06-20
chocolate,94,2036-02-21
bread,44,2023-11-05
soda,55,2034-09-02
soda,50,2031-01-11
sugar,9,2029-09-01
ice cream,17,2029-03-11
milk,25,2025-01-29
pasta,90,2028-11-30
soda,13,2030-07-22
rice,61,2029-05-17
bread,68,2026-09-08
bananas,79,2029-11-15
yogurt,17,2025-04-04
cereal,10,2030-02-01
butter,39,2033-02-11
pasta,99,2028-11-08
chocolate,30,2026-12-06
flour,83,2030-10-06
yogurt,43,2036-04-28
eggs,3,2024-01-08
flour,34,2032-04-19
cereal,2,2023-02-20
chicken,1,2027-01-13
sugar,83,2033-02-08
butter,4,2029-03-18
yogurt,47,2032-12-07
milk,19,2025-10-08
ice cream,29,2030-06-08
chocolate,71,2028-11-10
rice,86,2029-11-28
yogurt,12,2025-02-11
bread,21,2031-12-04
carrots,73,2032-04-25
apples,93,2029-11-25
cereal,74,2027-07-31
butter,53,2033-07-16
cereal,32,2027-10-26
flour,88,2027-11-11
sugar,22,2032-04-28
onions,81,2024-04-14
ice cream,18,2034-09-26
eggs,15,2025-09-22
butter,11,2028-02-09
apples,61,2031-04-25
sugar,57,2033-08-20
flour,75,2031-03-25
yogurt,93,2024-07-21
butter,31,2034-02-01
pasta,12,2028-03-12
ice cream,78,2032-08-16
butter,51,2028-02-16
sugar,68,2025-11-12
flour,54,2033-09-04
butter,28,2024-08-09
chocolate,49,2031-10-27
cereal,66,2025-04-07
butter,67,2030-09-09
chocolate,99,2035-09-14
cereal,99,2035-05-23
potatoes,58,2032-12-25
milk,69,2027-01-05
soda,66,2026-02-24
ice cream,88,2030-06-04
butter,55,2023-08-24
flour,59,2031-04-03
sugar,38,2027-07-11
flour,12,2030-09-19
eggs,16,2036-08-29
yogurt,24,2026-11-22
chicken,59,2029-05-20
butter,49,2030-06-22
eggs,40,2034-04-05
soda,71,2029-02-09
flour,72,2025-08-02
carrots,80,2032-12-05
rice,36,2030-10-08
juice,29,2036-02-15
cookies,74,2028-11-20
chicken,59,2032-01-06
sugar,73,2030-06-30
ice cream,27,2026-03-05
yogurt,93,2032-01-28
potatoes,94,2029-07-20
bread,27,2030-05-19
chocolate,27,2025-04-23
soda,71,2030-03-08
flour,12,2032-09-07
soda,89,2033-05-09
chicken,6,2036-02-09
chicken,84,2034-02-02
soda,14,2029-02-06
potatoes,11,2026-10-30
flour,34,2035-03-01
yogurt,34,2029-10-14
carrots,77,2025-02-01
bread,49,2033-04-04
milk,74,2027-07-31
chocolate,45,2031-01-15
sugar,81,2033-03-30
ice cream,99,2036-04-27
cereal,58,2035-12-26
cereal,84,2027-01-10
chocolate,41,2027-10-07
chocolate,30,2027-04-28
tomatoes,72,2025-08-02
sugar,76,2034-04-01
rice,92,2032-12-13
ice cream,25,2035-09-03
soda,45,2036-06-08
butter,64,2036-01-20
ice cream,98,2025-02-04
sugar,89,2029-11-04
rice,82,2028-02-12
rice,52,2026-02-10
yogurt,53,2023-08-20
bread,61,2025-12-19
chocolate,49,2034-03-28
bread,52,2026-01-06
cookies,5,2027-07-25
yogurt,71,2024-05-10
yogurt,12,2026-06-08
flour,20,2032-06-18
ice cream,50,2028-07-07
sugar,7,2027-12-20
yogurt,40,2032-12-03
milk,66,2024-02-15
bananas,38,2023-11-13
potatoes,39,2025-04-08
butter,45,2031-02-02
cheese,49,2030-06-22
sugar,13,2030-07-22
cheese,12,2027-06-21
yogurt,88,2035-11-10
bananas,57,2028-06-16
cereal,10,2033-01-12
chocolate,43,2035-10-07
milk,87,2033-10-16
milk,25,2027-11-22
bread,54,2027-09-22
ice cream,39,2025-11-08
chicken,73,2033-10-07
flour,86,2025-02-03
cereal,4,2025-03-12
ice cream,84,2027-06-20
onions,23,2030-10-01
sugar,34,2030-01-30
milk,20,2031-07-22
onions,5,2031-02-13
flour,42,2033-01-10
milk,13,2023-08-29
flour,20,2027-03-11
flour,82,2033-01-23
milk,2,2033-09-28
cereal,69,2029-12-09
potatoes,13,2027-01-29
chicken,17,2033-06-22
eggs,34,2033-04-08
butter,1,2028-08-24
butter,8,2034-12-19
butter,62,2035-08-21
milk,50,2027-05-28
cereal,36,2032-05-03
sugar,80,2024-03-13
butter,55,2033-02-22
apples,39,2025-06-21
rice,39,2029-04-23
apples,12,2024-07-27
bread,92,2023-03-31
tomatoes,54,2027-06-07
ice cream,94,2034-09-06
cereal,13,2031-05-26
butter,44,2030-06-01
flour,17,2036-02-23
flour,36,2023-10-21
cereal,66,2029-09-03
flour,84,2033-04-07
flour,99,2026-05-16
soda,19,2029-10-17
yogurt,85,2034-08-09
chicken,68,2035-07-12
yogurt,5,2027-07-25
sugar,24,2028-10-16
soda,90,2029-01-22
onions,59,2026-09-11
sugar,47,2031-12-30
yogurt,93,2028-09-09
yogurt,71,2028-12-09
ice cream,68,2027-01-01
milk,29,2030-01-07
butter,83,2032-09-06
chocolate,30,2027-10-05
bread,57,2025-08-22
apples,91,2023-05-27
carrots,45,2023-07-09
cereal,66,2028-01-21
sugar,2,2031-02-21
pasta,66,2034-02-11
cookies,96,2023-04-09
sugar,19,2029-02-05
milk,47,2035-07-06
cookies,65,2027-10-08
soda,14,2036-01-06
apples,88,2025-07-28
ice cream,13,2024-01-22
butter,74,2023-05-25
tomatoes,11,2029-02-13
bread,3,2035-06-17
chicken,43,2028-04-18
ice cream,3,2028-01-01
ice cream,61,2031-11-14
cereal,81,2028-11-15
cereal,46,2032-05-22
apples,67,2028-11-05
bread,47,2036-03-01
yogurt,48,2033-05-23
butter,25,2033-08-03
butter,45,2036-07-14
bread,14,2034-11-13
ice cream,53,2028-07-26
pasta,29,2034-02-24
rice,25,2031-02-06
sugar,31,2034-10-01
butter,59,2026-08-14
yogurt,61,2032-06-23
cereal,50,2034-03-13
ice cream,67,2036-08-18
soda,8,2030-03-17
yogurt,63,2026-10-21
ice cream,63,2026-10-21
flour,16,2024-01-19
ice cream,35,2028-07-31
cereal,83,2023-07-08
ice cream,15,2034-07-06
cereal,70,2029-07-31
eggs,5,2029-10-04
soda,72,2035-09-28
apples,2,2029-07-21
cookies,95,2025-04-28
ice cream,43,2029-06-24
chocolate,21,2025-04-25
cereal,8,2036-07-02
rice,11,2027-01-18
yogurt,40,2032-12-03
flour,21,2035-07-08
flour,22,2026-02-23
cereal,69,2026-10-10
soda,27,2035-01-09
milk,61,2031-04-25
yogurt,28,2028-09-21
milk,78,2033-01-22
cheese,90,2032-02-04
potatoes,51,2031-07-07
flour,48,2030-03-12
yogurt,98,2034-01-26
soda,56,2032-12-26
flour,37,2035-08-17
butter,16,2026-11-27
sugar,41,2026-08-06
bananas,28,2027-05-14
tomatoes,77,2036-05-06
soda,12,2035-09-30
milk,35,2026-05-27
soda,37,2023-04-08
butter,40,2025-08-08
rice,77,2034-06-18
milk,24,2033-05-29
milk,15,2023-02-08
cereal,81,2024-04-28
bananas,29,2036-03-08
chocolate,92,2031-09-17
cereal,5,2030-07-24
cereal,62,2031-01-03
milk,16,2033-04-12
sugar,61,2024-03-30
bananas,57,2023-07-19
bread,18,2032-03-31
ice cream,33,2023-04-04
yogurt,48,2031-02-07
cookies,84,2028-12-13
flour,47,2033-10-18
milk,42,2034-08-22
yogurt,20,2023-08-01
milk,17,2032-03-01
cookies,84,2027-06-20
yogurt,6,2033-03-07
butter,84,2026-10-02
sugar,16,2035-08-02
soda,15,2025-01-30
cereal,37,2032-08-03
onions,35,2032-11-21
rice,12,2028-11-06
yogurt,18,2031-10-22
cereal,62,2031-11-04
milk,51,2030-02-23
ice cream,7,2026-03-08
cereal,12,2025-07-09
carrots,50,2030-01-22
flour,73,2028-03-24
potatoes,68,2028-05-29
butter,73,2028-01-17
carrots,33,2023-02-26
ice cream,96,2024-08-31
milk,60,2030-10-03
cereal,85,2032-02-07
milk,53,2029-03-23
yogurt,79,2035-11-19
butter,36,2032-05-03
rice,26,2029-03-15
flour,9,2023-11-10
yogurt,87,2028-04-21
ice cream,40,2030-01-17
chicken,52,2033-01-27
ice cream,47,2032-03-13
sugar,81,2029-03-01
eggs,72,2034-10-08
pasta,11,2036-03-05
carrots,49,2031-08-08
flour,7,2032-03-27
ice cream,12,2029-10-01
apples,54,2028-07-15
sugar,24,2024-03-11
butter,68,2025-02-08
flour,91,2025-10-09
potatoes,39,2024-11-23
cereal,6,2032-10-04
sugar,46,2027-12-22
tomatoes,63,2033-01-30
sugar,73,2032-07-07
soda,33,2028-04-29
butter,20,2027-09-10
ice cream,33,2023-02-28
yogurt,32,2027-01-22
carrots,28,2029-08-21
butter,97,2034-03-08
cereal,68,2027-02-25
onions,99,2023-03-23
flour,18,2036-05-26
soda,68,2036-07-22
bread,12,2028-11-06
milk,15,2027-03-24
ice cream,99,2036-01-12
yogurt,73,2031-11-22
ice cream,66,2034-02-11
bread,65,2026-09-26
flour,20,2030-03-26
ice cream,58,2036-03-21
ice cream,74,2024-08-18
cereal,97,2031-08-17
cereal,50,2026-06-06
flour,32,2036-07-21
chocolate,66,2033-06-11
cereal,38,2031-03-28
cereal,95,2035-07-25
chocolate,34,2029-11-18
potatoes,71,2034-01-31
milk,86,2032-08-09
chocolate,66,2023-10-17
bananas,39,2025-11-08
chocolate,21,2028-06-15
cereal,86,2029-03-12
sugar,47,2035-09-13
soda,86,2032-08-09
soda,20,2030-09-18
milk,43,2024-06-24
sugar,67,2028-10-25
flour,92,2023-01-02
pasta,10,2024-02-24
bananas,37,2035-08-17
onions,73,2032-08-19
butter,9,2031-08-18
milk,29,2025-10-30
rice,96,2023-09-19
cheese,30,2027-03-22
juice,59,2034-07-13
butter,33,2028-04-29
cheese,95,2031-10-01
soda,16,2032-05-07
yogurt,60,2031-09-12
flour,33,2032-10-01
bananas,39,2027-09-15
cookies,64,2036-01-20
ice cream,12,2034-06-08
milk,26,2027-10-21
bananas,39,2028-05-16
ice cream,9,2029-10-26
bread,49,2030-11-21
butter,70,2030-05-02
flour,40,2034-12-29
cereal,8,2036-02-03
flour,70,2030-12-15
soda,91,2023-05-27
eggs,59,2023-02-19
bread,10,2033-06-27
chocolate,85,2028-08-14
pasta,58,2027-09-08
ice cream,11,2031-07-18
ice cream,87,2028-04-21
potatoes,56,2036-07-26
carrots,59,2026-11-26
butter,90,2029-01-14
sugar,63,2025-06-16
soda,27,2033-08-10
chocolate,76,2032-05-09
carrots,70,2036-01-11
rice,80,2026-10-11
flour,43,2036-04-28
chicken,79,2027-11-14
bread,41,2033-03-13
flour,27,2023-02-02
ice cream,13,2033-08-23
soda,33,2026-12-15
butter,72,2023-12-12
cereal,51,2034-05-15
butter,94,2034-10-12
sugar,16,2025-06-01
chicken,25,2030-02-27
cereal,28,2025-08-25
soda,26,2029-01-12
milk,96,2036-07-23
chicken,43,2029-01-05
cheese,92,2024-06-17
yogurt,85,2026-11-13
ice cream,18,2024-01-16
ice cream,94,2029-02-17
soda,45,2027-09-18
ice cream,38,2029-05-05
sugar,31,2033-05-01
soda,3,2024-01-08
potatoes,92,2032-06-21
flour,13,2033-11-05
yogurt,60,2025-01-26
onions,94,2023-09-23
juice,84,2024-11-26
sugar,82,2025-06-17
soda,81,2026-04-07
soda,94,2036-02-21
butter,15,2032-06-12
yogurt,21,2036-03-30
soda,99,2026-05-16
eggs,31,2034-01-08
potatoes,99,2029-07-09
sugar,99,2029-07-09
ice cream,16,2034-03-01
ice cream,3,2026-04-11
ice cream,74,2024-01-14
potatoes,36,2025-08-17
soda,96,2032-06-13
cereal,43,2024-12-21
cookies,30,2032-04-21
yogurt,97,2034-12-07
bread,39,2029-04-23
sugar,88,2024-10-16
cereal,32,2031-09-23
milk,61,2032-03-16
chocolate,63,2024-11-30
milk,4,2033-05-28
butter,54,2025-06-20
flour,13,2028-10-12
yogurt,20,2031-07-20
butter,30,2032-04-21
bread,40,2024-08-11
cheese,61,2023-09-30
sugar,44,2025-06-06
sugar,34,2023-09-16
cereal,34,2024-06-30
pasta,62,2035-08-30
ice cream,64,2035-06-09
bread,72,2023-01-25
milk,73,2031-11-26
cereal,36,2031-12-01
bread,95,2026-01-30
cookies,10,2036-02-08
ice cream,38,2028-12-27
butter,56,2024-12-14
flour,16,2025-10-28
cereal,21,2032-11-04
sugar,7,2027-12-20
sugar,66,2031-06-24
yogurt,19,2024-11-07
tomatoes,97,2033-12-05
rice,94,2024-08-29
apples,46,2029-06-16
soda,19,2025-10-08
bananas,98,2031-05-13
cereal,73,2035-08-10
milk,8,2033-10-01
butter,25,2035-05-28
eggs,8,2028-08-28
cereal,98,2034-12-23
milk,96,2028-03-07
onions,65,2031-06-09
ice cream,64,2034-06-01
cereal,41,2025-12-22
juice,17,2032-01-11
cereal,99,2030-07-18
bananas,75,2035-06-04
yogurt,26,2026-01-13
ice cream,20,2034-04-03
milk,18,2031-10-22
soda,92,2030-03-22
cereal,80,2036-05-23
ice cream,69,2034-12-24
sugar,67,2031-05-01
milk,41,2025-12-22
eggs,80,2035-02-23
cheese,45,2025-03-21
ice cream,54,2028-07-29
ice cream,84,2034-08-25
sugar,92,2030-04-19
juice,46,2029-08-24
butter,21,2028-06-15
yogurt,84,2026-10-05
apples,36,2032-10-31
carrots,29,2035-08-27
cheese,10,2033-08-22
chocolate,72,2032-07-05
flour,98,2032-10-09
pasta,20,2030-03-26
cookies,56,2028-02-03
carrots,40,2026-06-21
