itemDescription,Member_number,Date
bananas,17,2033-02-25
carrots,55,2027-03-27
juice,10,2028-04-09
juice,3,2031-04-02
cookies,82,2029-01-27
pasta,46,2033-02-03
rice,12,2024-06-19
chocolate,22,2029-09-04
rice,79,2028-01-19
rice,2,2033-09-28
bananas,99,2030-12-01
chocolate,5,2035-08-05
chocolate,6,2025-11-20
chicken,23,2032-07-30
yogurt,12,2036-06-11
yogurt,89,2029-11-04
juice,62,2026-10-31
rice,80,2025-07-17
apples,48,2025-01-16
tomatoes,78,2029-09-26
cheese,61,2025-07-14
chicken,45,2028-04-20
bananas,66,2028-10-20
rice,66,2024-12-12
chicken,29,2025-10-30
cereal,2,2026-06-26
potatoes,31,2027-04-09
pasta,73,2032-05-21
carrots,37,2024-01-11
rice,14,2032-07-31
bananas,84,2027-06-20
carrots,11,2031-07-18
soda,93,2026-09-20
carrots,56,2035-06-08
cheese,60,2029-02-04
eggs,79,2033-01-05
carrots,12,2029-03-26
chicken,79,2024-04-12
rice,34,2032-10-27
ice cream,87,2025-03-01
chicken,34,2029-11-18
carrots,2,2027-09-01
juice,75,2025-11-07
cookies,67,2025-09-27
bread,17,2026-09-06
pasta,42,2027-01-30
juice,19,2032-09-11
yogurt,97,2023-06-12
cereal,16,2035-08-02
bread,81,2031-10-10
bread,86,2033-07-31
ice cream,2,2026-10-09
carrots,39,2031-12-20
yogurt,54,2034-07-18
soda,87,2034-09-08
pasta,55,2026-06-12
tomatoes,67,2035-03-21
apples,96,2027-04-20
chicken,53,2033-06-29
carrots,99,2030-12-01
ice cream,97,2035-04-15
chicken,43,2036-03-03
cookies,91,2027-06-11
bananas,31,2033-01-17
carrots,22,2029-07-30
cookies,42,2033-12-10
cereal,52,2034-05-13
bread,10,2027-03-18
eggs,15,2025-10-03
juice,9,2035-02-07
juice,34,2029-10-14
chocolate,47,2032-12-07
rice,84,2026-02-11
apples,22,2030-12-28
apples,18,2036-07-07
juice,15,2034-07-06
cheese,82,2024-05-28
bread,36,2033-11-18
pasta,85,2031-02-18
eggs,97,2029-11-30
chocolate,39,2025-06-21
yogurt,16,2024-06-11
soda,25,2035-09-03
carrots,27,2023-12-31
soda,66,2030-06-25
onions,16,2026-11-27
onions,69,2027-06-06
juice,91,2024-04-13
eggs,63,2027-09-14
chicken,91,2034-06-07
juice,2,2028-12-25
onions,42,2032-07-09
cereal,28,2026-05-21
tomatoes,39,2031-07-24
bread,17,2024-01-24
onions,77,2027-09-09
onions,50,2027-11-24
juice,80,2027-08-05
yogurt,76,2034-11-01
soda,98,2031-02-04
cookies,82,2032-10-03
cookies,42,2032-12-06
juice,10,2028-04-09
bananas,25,2034-12-22
eggs,56,2028-12-21
cheese,67,2028-11-13
pasta,88,2030-07-13
tomatoes,11,2035-09-11
bananas,45,2035-01-04
cereal,21,2023-09-02
cereal,81,2028-05-08
chicken,80,2026-11-11
yogurt,62,2033-10-12
juice,20,2035-12-17
yogurt,75,2033-07-12
soda,87,2027-01-24
ice cream,46,2034-11-03
cookies,18,2031-10-22
rice,18,2027-08-10
pasta,90,2028-11-30
milk,14,2034-09-17
cheese,10,2024-10-05
tomatoes,57,2032-03-24
ice cream,95,2031-07-11
yogurt,52,2028-07-10
bananas,25,2026-03-30
cheese,30,2027-01-06
cookies,96,2023-04-09
pasta,74,2026-03-11
potatoes,10,2029-10-20
pasta,69,2024-03-01
bananas,68,2035-02-21
potatoes,81,2029-03-01
milk,46,2034-10-27
cereal,38,2026-04-16
milk,48,2025-01-16
ice cream,19,2036-07-30
chocolate,37,2030-10-15
cookies,72,2025-03-07
bread,42,2033-12-01
juice,26,2028-03-06
onions,78,2030-06-13
milk,92,2027-07-09
cereal,81,2034-01-07
cereal,57,2036-04-19
apples,60,2029-12-20
juice,55,2031-08-15
rice,44,2030-06-01
bread,87,2035-08-15
carrots,17,2032-03-01
cookies,14,2035-03-03
bananas,22,2023-03-14
potatoes,92,2023-01-02
bread,88,2027-11-11
bread,70,2033-04-23
cookies,5,2026-06-14
onions,7,2034-01-15
bananas,85,2031-02-22
cereal,30,2027-06-15
apples,31,2028-03-13
ice cream,10,2036-06-05
soda,11,2028-06-14
juice,66,2033-07-22
bananas,56,2032-09-18
potatoes,73,2028-01-04
pasta,93,2024-09-04
pasta,41,2025-08-09
soda,22,2027-11-03
tomatoes,26,2026-01-13
potatoes,90,2029-08-06
ice cream,99,2035-09-14
pasta,5,2035-03-08
potatoes,44,2029-08-25
milk,7,2030-03-03
potatoes,70,2023-02-05
tomatoes,89,2036-05-31
rice,34,2031-12-02
rice,83,2024-12-28
cereal,59,2028-10-17
eggs,74,2035-12-20
bread,9,2031-07-16
potatoes,94,2023-09-23
yogurt,16,2034-01-05
pasta,29,2023-06-09
cereal,48,2030-06-26
chocolate,32,2025-03-26
carrots,51,2023-09-03
potatoes,92,2025-12-31
eggs,28,2030-04-26
onions,6,2025-07-12
cookies,29,2030-04-07
apples,71,2030-12-06
onions,38,2031-12-06
juice,19,2027-12-06
eggs,32,2035-05-09
onions,81,2031-10-04
ice cream,39,2027-11-23
carrots,47,2030-11-24
chicken,25,2024-03-25
yogurt,8,2034-12-19
carrots,11,2031-03-31
rice,35,2033-09-02
bread,30,2030-12-29
eggs,3,2023-03-26
soda,45,2036-05-27
apples,46,2033-02-03
bananas,77,2036-05-06
bread,30,2032-09-30
pasta,83,2023-07-08
apples,89,2036-07-12
juice,91,2035-07-10
bananas,60,2034-07-10
apples,27,2025-03-15
soda,80,2024-03-13
pasta,5,2026-06-14
cookies,14,2029-06-09
chicken,57,2036-01-18
rice,15,2035-01-25
cookies,58,2031-06-02
rice,76,2029-11-02
cereal,26,2023-04-15
ice cream,63,2033-06-10
potatoes,46,2026-07-11
cookies,5,2025-10-29
milk,62,2023-10-20
carrots,35,2025-04-17
chocolate,51,2034-08-04
tomatoes,69,2031-10-11
chicken,37,2025-05-10
potatoes,80,2026-11-11
pasta,14,2030-07-04
onions,11,2031-07-18
apples,35,2026-05-04
chicken,11,2030-05-26
potatoes,4,2028-03-25
potatoes,99,2025-08-19
juice,58,2036-03-21
bread,17,2024-07-13
potatoes,24,2034-02-26
ice cream,51,2035-04-18
yogurt,50,2036-06-16
bread,39,2033-07-18
bananas,57,2032-03-24
ice cream,9,2030-06-23
bread,84,2027-06-20
chicken,66,2030-09-24
ice cream,78,2029-06-11
milk,52,2026-05-28
yogurt,30,2023-08-31
cereal,51,2034-08-04
tomatoes,57,2032-06-19
onions,28,2036-07-01
bread,57,2028-06-16
ice cream,86,2033-07-31
chocolate,44,2028-10-11
pasta,26,2032-10-26
soda,21,2028-06-17
ice cream,27,2023-07-20
tomatoes,71,2023-10-09
ice cream,69,2033-05-03
pasta,22,2035-11-02
cereal,30,2029-04-10
juice,86,2029-11-24
ice cream,66,2031-05-07
apples,84,2023-12-05
chicken,49,2028-07-17
cheese,6,2033-10-13
bread,14,2024-02-02
tomatoes,24,2034-08-28
bananas,83,2024-12-28
bread,3,2030-08-15
cereal,72,2028-11-26
milk,79,2030-04-05
milk,78,2033-03-27
tomatoes,17,2026-09-06
potatoes,31,2035-03-13
eggs,82,2032-04-16
juice,6,2031-04-09
onions,95,2035-07-25
bananas,64,2023-03-20
ice cream,82,2025-11-26
rice,1,2023-01-19
cereal,72,2033-09-11
eggs,81,2023-12-19
eggs,6,2024-04-15
bananas,3,2036-03-07
bananas,65,2033-02-09
chocolate,91,2032-07-15
eggs,27,2033-08-10
cereal,80,2032-07-14
soda,12,2024-07-27
chocolate,90,2023-06-18
pasta,85,2026-07-27
carrots,81,2030-09-17
apples,35,2030-11-18
eggs,68,2025-02-08
cereal,81,2032-02-09
cereal,90,2025-03-31
bread,85,2032-08-21
eggs,84,2024-06-29
milk,36,2033-08-15
bread,80,2036-07-27
chocolate,29,2026-05-20
rice,42,2027-01-30
apples,46,2027-01-19
onions,26,2023-10-05
potatoes,48,2024-12-15
carrots,39,2026-09-18
pasta,5,2025-01-12
milk,78,2026-05-07
rice,96,2023-07-17
ice cream,95,2033-02-16
onions,45,2024-08-12
bread,49,2033-10-11
cheese,91,2028-07-25
cheese,59,2035-12-07
bananas,72,2031-09-22
ice cream,67,2036-08-18
cheese,29,2023-06-09
bananas,60,2025-12-05
pasta,3,2036-03-07
bread,76,2030-02-02
cookies,20,2029-04-26
pasta,20,2027-09-10
soda,55,2033-02-22
chicken,12,2035-06-30
rice,37,2023-09-27
pasta,11,2029-06-02
chicken,31,2023-07-16
carrots,40,2031-07-19
tomatoes,5,2024-03-07
ice cream,19,2024-09-01
potatoes,31,2028-03-13
carrots,53,2027-05-29
milk,30,2028-12-16
apples,22,2034-03-09
rice,78,2025-04-09
carrots,35,2027-10-06
juice,34,2031-12-08
potatoes,50,2025-01-03
cheese,58,2024-09-08
chicken,55,2027-05-15
ice cream,36,2032-04-05
yogurt,66,2033-07-22
apples,29,2030-01-06
pasta,14,2035-03-03
chicken,19,2036-02-02
potatoes,64,2030-01-01
chocolate,25,2027-09-24
onions,45,2032-05-27
soda,59,2036-03-18
soda,14,2027-07-21
potatoes,40,2034-05-09
bananas,55,2033-11-13
soda,87,2035-08-15
cookies,29,2031-10-19
bananas,19,2024-09-14
eggs,91,2023-10-08
cookies,11,2028-07-14
potatoes,42,2032-04-03
onions,26,2028-09-08
soda,61,2035-11-11
tomatoes,9,2023-06-16
bread,58,2027-04-17
onions,16,2028-05-18
soda,6,2034-04-23
apples,90,2028-10-27
potatoes,80,2033-11-04
bread,58,2034-06-15
chicken,2,2033-07-04
cereal,34,2024-09-26
cookies,51,2031-08-29
potatoes,63,2028-03-23
cheese,15,2024-09-19
cheese,90,2029-01-14
eggs,70,2033-04-22
rice,32,2026-08-08
milk,31,2023-03-03
bananas,81,2029-10-07
juice,85,2025-03-19
milk,37,2032-08-03
rice,43,2035-08-31
eggs,92,2023-07-03
apples,31,2027-11-21
eggs,67,2023-06-10
potatoes,81,2032-02-09
rice,88,2030-12-03
bread,85,2032-02-07
bread,43,2036-03-03
rice,54,2035-10-26
pasta,41,2023-12-23
onions,54,2032-09-14
tomatoes,23,2032-09-10
cookies,31,2034-09-01
bread,31,2035-04-16
onions,48,2030-11-15
chocolate,36,2036-07-05
onions,68,2027-10-27
yogurt,39,2024-06-01
cookies,5,2033-11-16
yogurt,85,2028-08-14
juice,82,2025-08-31
eggs,21,2026-06-07
tomatoes,94,2034-02-28
cookies,91,2024-05-07
bananas,91,2024-05-07
milk,79,2026-11-19
chocolate,98,2029-07-10
chocolate,40,2035-11-26
chocolate,13,2034-06-02
cookies,48,2025-08-18
ice cream,18,2032-11-12
soda,90,2024-07-19
cookies,25,2033-08-03
cheese,21,2033-12-26
potatoes,65,2034-08-15
tomatoes,59,2034-09-14
chicken,57,2029-02-08
milk,59,2025-12-20
apples,88,2025-07-28
carrots,57,2028-04-12
pasta,58,2027-09-08
onions,93,2026-09-20
chicken,34,2023-03-21
chicken,46,2028-09-30
yogurt,82,2023-09-10
bread,30,2034-04-08
potatoes,29,2030-01-07
onions,29,2030-05-28
tomatoes,78,2036-08-28
cheese,61,2035-11-11
apples,38,2024-02-13
bread,86,2026-04-26
ice cream,1,2026-08-26
apples,22,2028-02-10
cookies,8,2032-05-26
eggs,98,2034-01-26
apples,31,2026-11-14
bread,20,2030-01-21
bread,57,2030-09-04
carrots,26,2027-10-21
onions,95,2031-01-09
chicken,56,2034-12-21
pasta,88,2032-07-02
ice cream,35,2034-02-22
rice,30,2034-05-18
bananas,82,2026-01-08
cheese,49,2034-02-08
apples,51,2028-02-16
soda,86,2034-05-25
soda,69,2029-06-13
juice,52,2029-12-03
onions,84,2027-07-18
yogurt,6,2025-07-12
chicken,63,2028-03-23
potatoes,79,2033-08-11
juice,81,2035-07-28
eggs,35,2034-11-11
onions,9,2031-08-18
potatoes,12,2023-01-06
cheese,87,2028-08-09
apples,51,2023-07-21
milk,97,2033-10-19
onions,39,2025-04-14
apples,39,2029-05-04
chicken,62,2031-03-10
tomatoes,73,2032-05-21
onions,57,2031-12-23
chicken,75,2023-03-02
apples,90,2025-03-05
chicken,16,2026-11-27
potatoes,87,2024-01-29
onions,87,2034-08-10
rice,55,2026-11-12
onions,46,2034-11-03
carrots,23,2023-06-29
ice cream,7,2028-06-03
chicken,85,2034-08-09
soda,70,2026-09-05
pasta,38,2023-11-21
onions,14,2032-11-23
chicken,95,2029-06-17
bread,97,2027-07-04
milk,10,2026-05-19
soda,33,2027-03-12
milk,45,2027-09-18
cereal,59,2023-11-02
juice,86,2024-08-20
onions,26,2032-03-07
tomatoes,98,2024-05-11
yogurt,56,2024-02-18
chocolate,92,2030-07-27
apples,77,2035-02-17
ice cream,13,2023-08-07
milk,50,2027-05-28
juice,88,2033-07-19
tomatoes,97,2025-01-25
chocolate,92,2025-12-06
chicken,2,2034-07-24
carrots,62,2029-09-13
tomatoes,76,2030-08-17
chicken,52,2027-09-25
potatoes,51,2035-12-25
chicken,57,2029-05-07
potatoes,64,2025-08-27
rice,94,2027-02-21
potatoes,30,2024-03-16
cheese,51,2033-04-02
chicken,11,2029-11-16
bread,18,2036-07-07
bread,16,2024-03-14
ice cream,84,2027-12-17
juice,32,2027-08-24
milk,36,2025-04-26
potatoes,56,2024-05-30
bread,14,2023-04-27
bread,87,2029-10-06
potatoes,46,2030-03-15
bread,18,2028-08-17
milk,5,2029-10-04
rice,13,2028-03-30
juice,80,2027-02-02
potatoes,8,2023-06-17
pasta,34,2027-01-03
bread,69,2027-05-07
pasta,16,2023-09-13
bananas,47,2026-10-28
cheese,40,2034-10-26
onions,12,2033-02-19
milk,23,2033-02-01
ice cream,21,2032-05-29
ice cream,81,2023-12-19
cookies,7,2028-10-23
yogurt,66,2027-12-05
bread,54,2034-04-22
cheese,6,2036-02-09
soda,12,2028-03-12
tomatoes,41,2027-09-29
bread,71,2034-01-31
yogurt,35,2034-02-10
cereal,7,2025-03-03
cheese,51,2025-07-31
juice,47,2023-05-11
apples,19,2027-12-10
soda,92,2035-06-26
cereal,11,2030-05-26
juice,65,2033-11-30
bread,42,2027-06-18
carrots,54,2033-09-21
eggs,24,2034-11-18
cereal,42,2024-05-18
potatoes,29,2031-12-09
juice,18,2032-04-13
bread,47,2032-03-13
cookies,99,2029-03-22
bananas,24,2035-07-15
cheese,68,2029-07-29
cookies,60,2036-06-04
cheese,79,2036-03-12
chocolate,5,2035-05-07
rice,34,2027-05-05
cheese,92,2024-12-22
juice,96,2031-06-16
bananas,36,2033-01-25
yogurt,18,2031-10-22
bananas,39,2027-11-23
milk,69,2034-12-24
chicken,71,2023-08-09
tomatoes,79,2036-05-12
bananas,37,2023-04-22
chicken,54,2027-03-16
tomatoes,10,2033-11-22
apples,13,2026-02-02
carrots,4,2033-05-28
chicken,40,2027-04-30
pasta,81,2034-01-07
carrots,85,2033-08-12
yogurt,44,2027-03-07
apples,47,2036-05-18
rice,47,2036-05-18
cookies,54,2028-07-15
tomatoes,17,2028-01-06
ice cream,74,2036-07-24
apples,58,2026-08-17
rice,4,2025-03-12
potatoes,66,2032-02-15
juice,70,2031-09-11
onions,34,2024-12-08
milk,52,2034-03-15
eggs,20,2035-03-12
bread,52,2036-08-06
chocolate,67,2034-10-05
yogurt,36,2028-06-06
soda,51,2023-09-03
pasta,94,2035-06-18
apples,20,2024-07-25
chicken,4,2027-01-04
soda,19,2026-01-11
cheese,63,2036-05-05
apples,8,2035-08-28
cereal,12,2023-02-13
tomatoes,44,2035-08-07
bread,61,2023-03-05
cookies,3,2030-06-02
bread,51,2026-12-16
milk,61,2024-12-11
soda,24,2035-05-04
cheese,28,2027-03-31
onions,5,2023-01-18
chocolate,27,2035-06-28
juice,82,2032-09-12
chocolate,61,2034-01-03
apples,83,2034-09-12
soda,63,2036-05-05
cookies,79,2036-04-03
cereal,13,2030-07-22
cheese,81,2028-08-16
milk,63,2027-07-02
cookies,84,2025-10-11
cheese,94,2024-01-30
cheese,76,2036-01-13
soda,90,2025-07-16
eggs,73,2031-11-22
tomatoes,51,2031-06-03
ice cream,91,2034-05-27
bananas,16,2028-07-12
rice,63,2030-11-11
tomatoes,89,2024-05-31
potatoes,70,2028-12-12
cereal,80,2034-04-16
chocolate,99,2035-09-14
juice,84,2026-10-05
yogurt,16,2032-04-22
yogurt,85,2032-11-20
soda,26,2023-01-26
eggs,27,2036-06-03
rice,87,2032-05-30
potatoes,66,2023-11-25
potatoes,98,2033-06-25
rice,80,2027-08-05
potatoes,16,2027-11-04
chicken,94,2035-10-17
onions,12,2027-06-26
carrots,49,2033-05-17
yogurt,21,2029-12-14
cheese,12,2025-07-09
potatoes,82,2033-01-23
yogurt,87,2033-04-21
juice,25,2023-03-12
ice cream,57,2032-12-19
milk,24,2034-02-14
carrots,48,2035-04-28
carrots,43,2034-12-18
ice cream,18,2034-07-17
bananas,9,2031-10-14
chicken,3,2025-11-21
cheese,28,2035-09-19
carrots,34,2035-09-06
onions,76,2034-11-12
chocolate,73,2035-08-10
ice cream,26,2028-09-10
chicken,46,2025-08-29
cookies,59,2026-07-04
chocolate,40,2031-07-19
onions,41,2025-02-12
tomatoes,26,2032-03-07
chicken,70,2023-02-14
juice,54,2026-08-10
cereal,22,2034-03-09
onions,73,2031-05-23
milk,72,2031-02-25
cookies,31,2027-11-21
bananas,69,2025-09-04
juice,3,2024-06-09
cereal,20,2027-06-05
ice cream,10,2026-10-08
chocolate,11,2032-08-05
potatoes,80,2036-06-18
soda,67,2028-11-13
eggs,20,2033-10-30
rice,96,2031-11-06
bread,90,2024-11-02
ice cream,41,2027-02-13
pasta,80,2036-07-27
potatoes,48,2023-12-13
bananas,18,2032-04-10
bananas,26,2036-09-03
eggs,88,2031-08-14
cereal,81,2025-08-14
soda,59,2028-03-15
potatoes,82,2024-07-17
chicken,25,2031-06-10
tomatoes,11,2029-02-13
yogurt,5,2026-06-14
eggs,44,2023-05-20
pasta,44,2029-08-25
chocolate,43,2029-06-24
tomatoes,19,2029-10-17
yogurt,89,2029-11-17
eggs,45,2023-04-28
cereal,92,2030-07-27
juice,54,2025-11-11
milk,86,2032-08-09
cheese,2,2036-08-20
soda,44,2035-04-09
potatoes,9,2029-02-25
ice cream,72,2029-12-06
cookies,78,2035-12-16
chicken,19,2036-08-09
cookies,62,2035-08-21
bread,78,2031-11-21
juice,99,2028-08-12
tomatoes,77,2032-12-21
bread,26,2036-09-03
potatoes,27,2026-03-05
rice,80,2034-03-18
pasta,32,2025-03-26
bread,97,2028-08-19
ice cream,69,2026-10-10
cheese,23,2030-11-03
milk,44,2033-06-07
cookies,47,2032-12-09
bananas,75,2026-08-30
ice cream,55,2024-02-12
yogurt,64,2026-08-04
chocolate,77,2027-01-25
eggs,1,2024-10-23
milk,95,2036-01-03
carrots,84,2027-06-20
bananas,44,2023-06-25
chocolate,52,2036-08-06
chocolate,40,2032-12-03
tomatoes,87,2036-07-20
cookies,67,2030-08-23
pasta,39,2024-06-01
apples,71,2028-09-14
rice,54,2029-03-29
ice cream,68,2028-03-09
onions,80,2024-03-13
ice cream,98,2033-06-25
apples,23,2029-10-23
chicken,38,2029-08-31
eggs,10,2029-06-21
tomatoes,64,2023-04-07
cheese,16,2032-01-29
cookies,35,2033-07-30
eggs,49,2033-07-01
carrots,67,2028-11-05
chocolate,27,2026-02-16
juice,57,2032-06-19
pasta,75,2026-03-12
milk,8,2026-04-23
rice,91,2032-08-04
cereal,14,2030-05-01
cheese,41,2031-05-05
soda,9,2034-10-30
chocolate,92,2023-01-02
yogurt,96,2023-04-01
chicken,23,2024-07-15
ice cream,84,2033-04-24
ice cream,54,2036-04-10
ice cream,60,2035-03-20
bread,86,2029-07-12
cereal,49,2033-05-17
potatoes,78,2034-02-15
onions,2,2029-05-28
apples,64,2033-09-22
milk,29,2034-08-21
eggs,64,2035-03-06
bananas,83,2035-01-13
tomatoes,78,2034-09-24
chicken,4,2027-09-12
pasta,69,2031-10-11
chicken,24,2024-05-08
cereal,54,2027-04-21
cereal,66,2025-04-07
bread,69,2031-10-24
cheese,3,2025-08-10
soda,82,2025-12-08
cheese,84,2036-04-13
juice,77,2031-03-20
chocolate,84,2026-08-29
milk,52,2027-05-17
carrots,6,2036-05-29
apples,15,2034-07-06
milk,95,2026-03-01
carrots,61,2023-07-12
tomatoes,90,2028-04-30
tomatoes,82,2029-05-01
ice cream,59,2028-11-22
chicken,79,2036-03-12
cheese,50,2026-06-06
tomatoes,38,2023-11-13
cereal,79,2033-04-03
pasta,24,2035-07-15
carrots,80,2032-12-05
chocolate,27,2025-02-17
cookies,92,2023-07-03
carrots,81,2029-10-12
onions,61,2033-09-01
eggs,79,2027-11-14
yogurt,57,2023-07-19
juice,84,2031-07-14
apples,20,2032-06-02
chicken,23,2030-10-01
yogurt,97,2035-04-15
potatoes,27,2024-05-22
ice cream,94,2026-10-12
onions,27,2031-08-22
potatoes,65,2032-04-24
milk,60,2036-07-09
apples,67,2030-09-09
chocolate,98,2030-12-18
potatoes,69,2029-12-09
bananas,5,2033-11-16
pasta,89,2032-12-10
rice,63,2026-01-07
juice,93,2036-02-12
apples,72,2025-01-24
eggs,83,2032-09-06
yogurt,91,2028-02-02
chicken,13,2029-06-29
bananas,71,2030-12-06
soda,10,2035-05-18
carrots,14,2036-01-06
milk,75,2026-06-28
potatoes,50,2030-05-29
juice,6,2026-08-13
milk,78,2024-11-13
ice cream,24,2035-09-09
potatoes,30,2023-08-31
pasta,31,2029-06-18
chicken,34,2032-04-19
apples,43,2035-08-31
pasta,47,2035-02-10
potatoes,23,2035-02-08
rice,86,2029-06-26
chocolate,36,2033-04-13
cheese,88,2033-04-11
milk,23,2029-10-23
cookies,61,2029-02-28
tomatoes,7,2032-01-04
pasta,59,2028-10-17
rice,20,2023-08-01
yogurt,96,2033-11-27
cereal,16,2032-01-29
apples,52,2028-09-24
tomatoes,77,2036-05-06
onions,78,2027-02-01
bread,47,2031-02-28
juice,27,2036-06-03
milk,9,2032-03-12
milk,43,2036-04-28
cookies,36,2026-02-15
eggs,37,2025-05-10
pasta,30,2034-04-08
juice,47,2033-09-24
milk,29,2030-08-10
carrots,87,2035-10-30
bananas,98,2030-02-21
chocolate,19,2031-02-01
milk,71,2034-01-31
ice cream,30,2030-03-13
onions,55,2026-02-19
chocolate,2,2034-07-24
tomatoes,68,2026-02-22
cheese,94,2027-08-31
potatoes,92,2030-10-16
potatoes,29,2026-01-20
chicken,43,2024-12-21
cereal,14,2036-01-06
ice cream,3,2026-12-01
chocolate,48,2026-06-22
soda,32,2026-08-08
chocolate,58,2028-01-07
eggs,4,2032-02-20
carrots,50,2030-01-22
cereal,77,2035-03-28
eggs,78,2032-08-16
cereal,35,2033-06-21
soda,11,2031-07-18
bananas,71,2024-03-10
cookies,70,2036-08-13
rice,12,2030-08-21
eggs,99,2028-06-02
bananas,50,2023-07-23
cheese,67,2030-05-30
cookies,88,2033-04-11
apples,90,2030-02-15
juice,11,2035-09-11
chicken,18,2024-09-06
yogurt,77,2026-05-30
bread,6,2030-03-06
yogurt,14,2029-06-09
apples,53,2028-03-14
ice cream,96,2033-11-27
bread,63,2029-01-09
ice cream,35,2025-04-30
cookies,4,2025-03-12
chicken,36,2028-03-29
juice,48,2034-11-16
apples,42,2024-04-03
pasta,25,2031-02-06
apples,37,2032-08-03
potatoes,91,2032-01-07
cheese,14,2032-07-31
bread,94,2034-10-12
yogurt,8,2034-12-19
milk,83,2024-04-06
potatoes,8,2032-02-12
milk,57,2036-04-19
soda,23,2025-05-16
milk,5,2032-07-28
rice,93,2024-09-04
bananas,31,2035-07-21
juice,64,2028-05-11
rice,56,2028-05-01
ice cream,10,2029-12-22
bananas,66,2030-11-04
chocolate,11,2030-10-18
tomatoes,91,2032-07-21
rice,78,2034-09-24
milk,90,2025-07-16
potatoes,96,2025-05-27
chicken,6,2026-03-24
pasta,98,2028-02-04
eggs,63,2029-01-29
ice cream,52,2034-05-13
tomatoes,71,2030-03-08
apples,88,2028-08-06
tomatoes,24,2026-10-14
potatoes,92,2027-11-15
juice,28,2036-08-24
potatoes,96,2029-12-23
bananas,2,2033-07-04
chocolate,84,2026-08-29
cheese,62,2023-11-16
eggs,71,2029-01-18
bananas,7,2030-08-25
cookies,89,2032-03-19
pasta,71,2030-08-02
bread,48,2028-07-13
yogurt,86,2024-08-20
rice,24,2028-10-16
milk,66,2032-05-24
cereal,53,2025-09-03
eggs,59,2035-12-07
cookies,63,2034-03-23
eggs,44,2025-06-06
chocolate,31,2025-10-24
cheese,24,2034-11-18
yogurt,5,2036-05-09
bread,96,2025-02-13
pasta,58,2035-05-14
eggs,8,2031-01-31
ice cream,68,2024-06-20
apples,96,2028-09-03
bread,5,2023-05-31
soda,46,2025-08-29
chocolate,8,2036-07-02
ice cream,46,2027-12-22
soda,5,2024-02-28
chocolate,5,2031-02-13
yogurt,16,2026-11-27
cheese,69,2033-04-05
bananas,79,2035-09-22
cookies,9,2027-10-02
apples,27,2032-03-29
bananas,8,2033-09-09
tomatoes,48,2024-02-09
chicken,13,2027-01-29
juice,43,2030-03-09
apples,9,2025-07-30
milk,38,2031-03-28
chicken,77,2034-01-23
yogurt,32,2033-03-19
apples,61,2029-02-28
potatoes,53,2025-06-25
bread,22,2026-05-12
eggs,76,2024-03-31
juice,50,2027-11-05
milk,84,2028-05-20
eggs,76,2023-07-06
rice,44,2032-02-05
milk,97,2030-02-06
milk,41,2031-12-25
yogurt,71,2032-12-28
potatoes,22,2033-01-06
yogurt,11,2029-05-06
cheese,54,2032-12-24
bananas,58,2026-08-17
chocolate,6,2032-10-04
apples,43,2029-02-15
cookies,56,2029-01-16
milk,75,2031-03-25
juice,79,2033-08-11
potatoes,21,2032-05-28
bananas,51,2033-04-02
pasta,48,2025-12-12
bananas,54,2033-09-04
rice,79,2031-11-30
onions,24,2025-01-10
cookies,59,2034-07-13
juice,52,2024-01-15
onions,81,2023-08-27
chocolate,78,2025-04-09
potatoes,91,2030-06-14
yogurt,91,2026-07-26
bananas,78,2028-12-14
yogurt,99,2027-08-02
cereal,96,2031-12-05
yogurt,61,2025-07-14
ice cream,32,2023-03-17
soda,77,2027-09-09
tomatoes,38,2029-08-31
bread,82,2024-05-28
cereal,12,2030-08-21
eggs,11,2036-09-06
eggs,12,2034-06-08
chocolate,40,2027-04-30
tomatoes,62,2025-07-26
cheese,6,2024-04-15
pasta,71,2034-07-15
pasta,85,2031-02-11
pasta,21,2026-11-25
pasta,20,2030-09-18
cereal,29,2036-02-15
rice,74,2035-11-06
bananas,98,2024-05-11
soda,92,2030-05-04
cereal,99,2025-05-04
cheese,74,2035-11-06
onions,89,2035-06-07
pasta,55,2031-09-14
potatoes,51,2033-09-08
yogurt,46,2031-11-18
bread,58,2027-04-17
rice,25,2031-02-06
bread,66,2030-09-24
yogurt,15,2031-03-23
rice,75,2033-10-15
bananas,59,2030-09-07
eggs,66,2030-07-19
potatoes,80,2030-12-10
bread,60,2024-12-17
carrots,49,2028-07-17
yogurt,65,2031-06-09
milk,62,2026-07-01
cheese,31,2035-05-10
potatoes,92,2033-02-06
chicken,10,2035-07-23
cereal,19,2026-12-02
juice,48,2034-07-29
rice,89,2028-10-05
cereal,50,2026-12-07
potatoes,92,2035-11-05
