itemDescription,Member_number,Date
chocolate,13,2029-06-29
chocolate,13,2033-05-24
pasta,17,2033-06-22
eggs,80,2036-05-23
rice,24,2035-03-02
rice,46,2027-01-28
ice cream,86,2035-06-23
chocolate,96,2034-12-13
apples,93,2033-09-05
potatoes,4,2033-05-28
bread,64,2024-03-26
cheese,17,2026-10-13
soda,27,2031-04-20
potatoes,52,2034-12-06
apples,82,2028-08-08
apples,11,2026-11-04
cheese,13,2031-03-15
pasta,79,2027-11-14
chicken,41,2025-06-02
cheese,54,2027-09-22
apples,6,2036-02-09
cookies,37,2024-08-25
apples,99,2035-09-14
onions,2,2029-03-03
chicken,55,2035-03-04
bread,55,2031-08-15
soda,43,2033-06-24
pasta,29,2023-06-09
bread,44,2029-08-14
tomatoes,98,2031-05-13
eggs,49,2033-05-07
milk,7,2027-03-01
potatoes,31,2035-05-10
soda,34,2034-08-30
onions,64,2026-08-25
soda,55,2026-06-12
cheese,50,2027-11-24
yogurt,35,2030-06-17
tomatoes,76,2032-05-09
yogurt,29,2031-12-09
rice,87,2034-04-26
carrots,10,2034-11-05
chocolate,49,2028-02-25
rice,95,2036-01-03
tomatoes,88,2030-07-13
onions,92,2029-06-27
rice,19,2024-09-22
juice,13,2026-05-23
carrots,6,2029-03-25
soda,90,2031-01-02
chicken,20,2026-12-03
milk,54,2027-06-07
cheese,3,2027-01-23
cookies,31,2033-01-24
pasta,33,2034-06-30
cookies,62,2036-06-27
pasta,3,2024-06-09
juice,4,2029-03-18
bread,2,2023-04-29
onions,96,2025-08-20
yogurt,54,2025-06-24
carrots,12,2023-10-07
bananas,47,2027-06-03
potatoes,87,2031-02-03
juice,20,2025-04-15
juice,18,2029-09-27
tomatoes,94,2024-08-29
cheese,33,2031-11-29
milk,92,2027-11-15
potatoes,58,2028-04-28
rice,88,2028-08-06
yogurt,34,2032-04-19
bananas,88,2035-11-10
yogurt,80,2034-10-24
cheese,19,2028-09-05
cheese,48,2033-11-06
bananas,60,2023-04-11
chicken,12,2032-07-12
juice,63,2034-03-23
soda,50,2030-09-23
chocolate,67,2023-06-10
ice cream,4,2031-08-24
chicken,84,2028-01-20
soda,81,2028-05-08
carrots,67,2031-07-26
pasta,51,2025-06-12
pasta,45,2026-08-09
bananas,65,2032-05-04
pasta,91,2035-07-10
soda,95,2026-02-21
soda,68,2034-04-02
tomatoes,58,2030-04-20
cereal,9,2026-03-07
yogurt,57,2026-03-14
chicken,55,2027-06-19
carrots,84,2024-01-26
juice,52,2033-09-07
juice,53,2035-09-21
ice cream,19,2026-12-02
bananas,77,2028-05-27
carrots,40,2024-08-11
tomatoes,25,2031-05-19
chocolate,31,2025-11-14
juice,83,2026-11-01
cereal,99,2034-02-21
carrots,83,2025-11-09
chocolate,92,2032-04-02
cheese,29,2024-04-17
milk,73,2032-04-25
tomatoes,78,2033-03-27
yogurt,1,2025-12-10
bananas,14,2023-04-27
pasta,38,2029-12-17
rice,14,2034-08-11
soda,13,2029-06-29
cookies,4,2036-02-25
potatoes,53,2030-02-11
yogurt,93,2027-11-02
milk,89,2024-05-31
chocolate,65,2023-08-25
soda,37,2035-08-17
cereal,12,2034-09-18
chocolate,62,2032-04-27
rice,93,2032-01-28
apples,41,2030-09-13
carrots,66,2032-07-11
potatoes,29,2031-10-19
cheese,33,2028-11-09
yogurt,23,2033-02-01
onions,30,2028-05-14
yogurt,1,2025-12-10
rice,2,2029-05-28
carrots,97,2035-04-15
soda,5,2025-10-02
pasta,26,2027-08-21
apples,41,2031-03-05
juice,24,2034-08-28
milk,94,2030-09-14
onions,78,2027-11-29
milk,21,2024-10-22
potatoes,83,2028-06-25
yogurt,86,2028-05-26
eggs,75,2035-12-12
carrots,7,2025-03-03
carrots,93,2027-12-25
pasta,92,2033-09-30
pasta,9,2025-07-30
pasta,23,2026-02-17
pasta,48,2023-12-13
milk,98,2031-02-04
ice cream,46,2029-06-16
bananas,80,2028-12-18
rice,18,2030-01-19
soda,43,2031-01-01
soda,69,2035-01-15
apples,47,2027-03-10
bread,12,2032-01-12
potatoes,12,2024-06-19
cookies,56,2024-02-20
bananas,15,2035-01-25
tomatoes,84,2031-09-28
onions,72,2028-02-19
carrots,16,2028-05-18
chocolate,21,2032-12-20
rice,32,2024-11-15
onions,57,2025-12-21
potatoes,57,2026-11-07
onions,22,2025-01-31
soda,32,2032-02-28
tomatoes,59,2026-11-26
bananas,58,2028-01-23
chocolate,60,2029-01-26
bananas,80,2029-02-01
rice,13,2026-05-23
potatoes,22,2025-04-29
milk,80,2036-06-18
rice,77,2031-06-08
soda,74,2026-03-11
soda,49,2033-05-07
chicken,48,2027-08-15
soda,21,2036-03-30
onions,84,2027-12-17
soda,36,2036-01-22
tomatoes,72,2030-12-22
chocolate,73,2032-11-03
chicken,20,2024-06-22
ice cream,3,2026-04-11
bread,45,2027-04-22
bread,78,2030-06-13
milk,4,2026-10-26
yogurt,95,2033-09-13
chicken,77,2027-01-17
cheese,47,2034-04-13
carrots,5,2031-02-24
pasta,1,2024-07-16
chicken,11,2031-07-18
carrots,31,2035-04-16
apples,48,2028-07-13
bananas,35,2026-05-03
eggs,6,2035-08-08
tomatoes,48,2025-09-24
cereal,97,2032-11-30
ice cream,91,2034-05-27
juice,90,2025-03-31
bread,43,2032-04-14
eggs,35,2023-09-14
juice,50,2032-03-17
soda,54,2036-08-08
apples,19,2028-12-23
bananas,4,2023-05-12
bananas,84,2031-09-28
cookies,49,2028-02-25
rice,89,2023-12-06
apples,85,2031-02-18
bread,12,2033-09-20
bananas,7,2031-11-07
pasta,36,2029-04-27
soda,42,2026-12-25
bananas,49,2026-02-06
juice,4,2030-01-04
cheese,92,2035-06-26
bananas,60,2036-05-16
chocolate,13,2030-06-09
juice,1,2027-01-20
onions,88,2033-08-29
eggs,88,2024-10-18
potatoes,51,2033-04-28
bread,81,2033-11-15
chicken,63,2027-11-19
chicken,88,2033-03-16
yogurt,50,2023-03-24
soda,35,2033-07-30
onions,29,2027-06-12
cereal,16,2036-01-09
chocolate,28,2028-09-21
juice,6,2034-04-23
rice,64,2024-10-02
tomatoes,35,2035-02-18
tomatoes,1,2027-05-26
cookies,73,2024-04-26
carrots,67,2031-07-26
cereal,86,2029-06-26
ice cream,93,2032-11-29
rice,48,2030-04-29
juice,25,2023-10-12
cookies,27,2030-03-24
pasta,24,2033-12-19
tomatoes,7,2030-02-26
pasta,24,2026-08-31
apples,34,2024-12-08
juice,59,2028-03-15
soda,35,2034-12-16
apples,47,2033-12-16
apples,37,2030-07-31
tomatoes,79,2030-04-05
milk,18,2026-07-29
onions,56,2024-12-14
juice,26,2034-03-20
ice cream,33,2028-07-01
apples,33,2034-02-27
apples,34,2033-12-20
carrots,16,2028-05-18
cereal,68,2034-03-27
rice,32,2028-10-02
apples,28,2024-01-07
cookies,57,2026-11-07
bananas,41,2027-12-24
soda,82,2033-12-04
chocolate,35,2026-05-04
bread,80,2034-04-29
apples,10,2033-06-26
tomatoes,45,2026-02-05
cheese,7,2030-03-03
cookies,12,2032-06-20
potatoes,34,2026-12-10
juice,83,2026-11-01
soda,50,2035-08-03
tomatoes,68,2034-02-18
eggs,60,2035-08-01
yogurt,99,2029-05-16
cheese,54,2035-10-26
onions,87,2027-12-26
cookies,62,2032-04-27
bread,28,2032-02-24
pasta,62,2035-08-21
eggs,92,2036-06-17
ice cream,69,2035-01-15
soda,57,2031-08-30
cookies,57,2032-10-11
bananas,31,2032-06-15
milk,74,2031-10-28
carrots,2,2035-10-12
potatoes,67,2030-08-23
rice,84,2024-03-24
cookies,51,2034-04-24
bread,34,2031-10-08
milk,51,2031-05-25
chicken,72,2029-12-06
chicken,31,2034-12-30
ice cream,99,2033-05-22
juice,28,2030-08-09
tomatoes,22,2035-04-27
cookies,91,2032-08-04
cheese,33,2027-10-30
rice,66,2027-08-30
chocolate,58,2023-04-06
cereal,72,2023-10-22
bananas,43,2029-06-24
bananas,18,2024-08-30
apples,40,2034-10-26
cheese,27,2035-06-10
milk,67,2031-01-18
onions,62,2027-04-13
chocolate,22,2023-04-14
eggs,10,2030-02-01
chocolate,85,2032-08-07
cereal,75,2034-05-21
apples,86,2031-11-19
potatoes,62,2034-12-28
juice,51,2031-08-29
cereal,77,2026-09-15
eggs,60,2025-01-26
eggs,58,2029-07-15
potatoes,30,2027-06-15
soda,75,2025-11-07
milk,67,2026-01-16
rice,8,2034-12-19
eggs,55,2032-08-30
bread,77,2031-06-17
tomatoes,89,2023-03-01
onions,30,2030-07-02
carrots,1,2028-01-25
cheese,1,2024-08-10
chicken,54,2030-03-28
milk,75,2029-09-29
ice cream,83,2031-05-09
tomatoes,16,2025-06-01
chicken,78,2026-09-17
yogurt,55,2026-01-05
ice cream,31,2035-11-16
cereal,88,2032-04-11
potatoes,68,2035-02-21
bread,32,2024-12-05
rice,40,2034-05-09
soda,85,2035-10-14
chicken,94,2023-09-23
juice,68,2029-07-29
pasta,88,2033-03-16
milk,8,2031-11-24
milk,84,2024-01-26
eggs,56,2033-02-14
rice,96,2026-11-21
rice,48,2030-03-12
chicken,56,2024-02-20
bread,65,2030-08-06
pasta,16,2024-09-17
carrots,6,2034-04-25
pasta,63,2029-08-19
pasta,88,2032-04-11
rice,57,2028-06-16
cheese,27,2026-06-01
potatoes,47,2035-03-10
rice,63,2027-09-14
rice,4,2031-11-13
eggs,51,2025-05-06
cereal,68,2033-06-19
bread,62,2035-08-21
rice,64,2032-11-14
juice,48,2025-03-25
cookies,38,2030-11-26
chicken,26,2030-03-01
onions,35,2028-07-31
bananas,18,2030-12-07
ice cream,97,2025-01-25
tomatoes,83,2026-11-01
cookies,87,2025-06-26
yogurt,91,2035-02-28
rice,7,2026-07-24
apples,72,2032-07-05
onions,92,2034-09-20
ice cream,47,2032-12-07
cookies,42,2032-08-23
yogurt,78,2032-08-16
cereal,6,2026-08-13
soda,34,2032-09-04
cereal,31,2023-03-03
cheese,48,2024-02-05
eggs,25,2024-05-17
eggs,25,2025-01-29
onions,88,2030-08-24
bread,22,2030-12-28
soda,5,2029-08-11
chocolate,78,2032-08-08
yogurt,99,2034-10-31
chicken,92,2030-05-04
juice,56,2034-01-30
juice,34,2031-04-28
onions,27,2025-01-08
chicken,17,2026-09-06
ice cream,48,2031-02-07
ice cream,48,2031-04-19
eggs,59,2026-09-11
cheese,43,2023-07-15
yogurt,76,2023-07-05
yogurt,63,2028-06-08
ice cream,86,2025-02-03
chicken,25,2032-01-21
bread,53,2033-06-20
chicken,62,2032-03-08
bananas,91,2034-01-11
cheese,16,2025-12-17
yogurt,11,2031-07-18
bananas,8,2023-06-17
soda,61,2025-01-02
chicken,99,2024-08-21
apples,91,2031-03-18
apples,58,2034-06-15
bananas,62,2024-01-09
cereal,55,2026-01-05
rice,56,2024-02-18
soda,1,2029-04-24
cereal,87,2024-11-29
cheese,1,2035-04-30
carrots,5,2035-08-05
ice cream,83,2024-04-06
soda,12,2034-06-12
eggs,47,2036-05-18
bread,8,2035-08-28
bananas,46,2024-01-12
cheese,89,2032-02-03
juice,29,2030-05-28
rice,51,2029-11-21
soda,86,2026-01-04
apples,58,2031-09-26
apples,51,2028-09-22
milk,63,2036-05-05
potatoes,32,2024-12-05
milk,6,2035-08-08
tomatoes,75,2031-02-15
cookies,3,2024-01-08
soda,78,2030-06-13
ice cream,56,2036-07-26
pasta,14,2024-02-02
juice,20,2026-06-24
juice,27,2025-04-23
onions,75,2028-12-04
cheese,37,2032-03-30
chicken,88,2035-10-21
pasta,37,2023-08-18
rice,58,2030-04-09
bananas,27,2035-09-12
juice,3,2027-01-23
rice,17,2026-09-06
pasta,34,2036-05-10
bananas,79,2029-04-19
bread,17,2025-05-30
apples,39,2025-05-03
cookies,64,2035-07-11
carrots,45,2026-02-05
tomatoes,66,2032-06-03
bread,63,2026-07-10
juice,45,2028-12-05
milk,69,2031-10-24
cookies,66,2033-06-11
pasta,34,2035-03-01
cookies,82,2025-06-17
apples,53,2029-03-23
eggs,71,2034-07-15
apples,19,2033-03-21
cookies,88,2033-08-29
bananas,30,2027-02-14
chocolate,14,2031-12-28
chocolate,78,2030-12-27
cookies,93,2027-12-25
juice,65,2027-06-09
eggs,81,2030-11-07
tomatoes,8,2032-05-26
soda,62,2031-01-03
milk,65,2027-06-16
juice,95,2035-08-25
apples,49,2029-08-18
carrots,59,2027-11-07
bread,55,2025-05-14
tomatoes,23,2024-07-15
chicken,48,2030-11-15
tomatoes,14,2036-01-06
potatoes,17,2029-04-20
onions,75,2031-02-15
apples,58,2028-03-01
milk,88,2032-06-17
pasta,94,2034-12-02
onions,19,2032-05-20
cookies,22,2030-07-11
cookies,85,2034-09-23
cookies,15,2027-03-24
cereal,64,2025-06-18
tomatoes,86,2031-09-04
potatoes,30,2023-08-31
bread,73,2035-08-10
pasta,54,2024-08-26
potatoes,59,2024-10-25
bananas,94,2029-09-07
cheese,72,2023-10-22
juice,20,2026-12-03
cookies,36,2036-01-22
soda,77,2032-03-10
rice,74,2031-01-27
onions,61,2034-07-21
carrots,94,2029-08-20
bananas,10,2029-12-22
cereal,50,2029-05-31
eggs,90,2033-12-27
soda,69,2032-11-19
bread,20,2032-11-25
yogurt,7,2024-07-23
onions,4,2025-01-01
yogurt,42,2023-03-08
ice cream,77,2024-10-07
eggs,24,2031-06-20
soda,4,2025-12-25
carrots,94,2029-08-20
yogurt,81,2024-04-14
rice,97,2033-05-30
chicken,30,2036-03-25
tomatoes,19,2028-04-15
ice cream,14,2032-07-31
ice cream,86,2029-11-24
cookies,34,2025-11-25
chocolate,13,2030-05-06
milk,46,2024-09-28
tomatoes,33,2029-12-18
pasta,28,2024-01-07
rice,64,2026-02-03
tomatoes,57,2036-07-18
eggs,31,2034-01-08
cookies,22,2025-10-14
bananas,1,2023-01-19
cereal,88,2035-07-27
chicken,36,2032-08-15
bananas,63,2035-04-01
onions,34,2026-12-10
cereal,97,2035-04-20
carrots,38,2034-08-01
pasta,81,2026-04-07
rice,6,2026-03-24
onions,83,2031-03-22
cereal,77,2028-05-27
bananas,5,2023-03-10
onions,47,2032-06-08
juice,13,2028-03-30
chicken,61,2024-12-11
bananas,82,2027-04-01
milk,95,2035-01-20
chocolate,56,2036-07-13
rice,73,2025-05-24
cereal,48,2024-12-15
rice,7,2026-07-12
chicken,41,2031-03-05
apples,31,2025-10-24
pasta,14,2032-07-31
tomatoes,40,2030-01-17
onions,46,2034-11-03
potatoes,58,2026-08-17
onions,20,2023-08-01
cereal,34,2024-12-08
juice,50,2031-03-02
soda,17,2024-01-24
chocolate,17,2032-06-11
cheese,40,2034-10-26
bread,55,2033-11-13
soda,50,2025-08-06
rice,31,2028-11-18
milk,4,2025-12-25
soda,39,2032-04-09
juice,85,2034-10-10
milk,21,2028-06-15
rice,28,2035-09-19
carrots,72,2028-04-23
bananas,56,2030-10-27
apples,21,2026-11-25
rice,19,2031-11-08
soda,39,2033-07-18
cheese,53,2028-07-26
chicken,39,2033-02-11
apples,60,2034-02-25
carrots,73,2030-06-18
bread,70,2033-03-09
apples,81,2028-12-10
cheese,83,2028-03-26
juice,7,2036-05-14
pasta,74,2026-03-11
pasta,92,2025-10-01
pasta,89,2023-04-21
cheese,16,2027-11-04
onions,97,2034-02-16
soda,38,2030-10-19
chocolate,2,2027-09-11
cereal,90,2024-11-02
carrots,74,2036-07-24
carrots,35,2027-10-06
apples,89,2028-10-05
apples,41,2027-02-13
chocolate,72,2031-09-21
potatoes,10,2024-02-24
ice cream,33,2035-11-29
soda,36,2023-10-21
onions,28,2023-09-09
pasta,7,2032-03-27
ice cream,69,2029-12-09
milk,13,2036-01-05
chicken,97,2034-08-20
cereal,94,2023-01-13
cheese,66,2036-05-20
soda,82,2033-12-04
cheese,83,2032-09-26
yogurt,3,2027-02-12
pasta,73,2026-04-29
rice,49,2033-04-04
apples,87,2025-03-01
carrots,19,2034-03-04
onions,16,2024-08-22
bread,12,2034-09-18
cookies,67,2033-05-05
eggs,43,2029-01-05
onions,38,2034-06-04
apples,30,2028-05-22
carrots,32,2027-01-22
milk,34,2023-09-16
soda,46,2027-12-22
bread,40,2024-03-05
milk,66,2023-01-01
cookies,46,2027-01-19
soda,82,2033-09-16
milk,76,2026-04-03
ice cream,20,2028-03-31
cheese,45,2031-01-29
potatoes,57,2028-06-16
cereal,34,2024-09-26
eggs,86,2030-11-02
pasta,31,2035-07-31
milk,89,2024-05-31
potatoes,82,2023-02-25
yogurt,28,2028-09-21
eggs,8,2023-06-17
apples,22,2025-05-09
cookies,46,2025-08-29
tomatoes,58,2025-07-01
eggs,10,2032-07-03
juice,45,2026-02-14
yogurt,6,2032-06-06
soda,11,2026-04-06
rice,12,2027-02-16
bread,37,2028-03-03
eggs,41,2033-12-18
cookies,16,2023-09-13
eggs,20,2027-07-23
cookies,35,2034-02-22
ice cream,89,2036-05-31
potatoes,80,2029-10-10
rice,5,2025-10-02
yogurt,16,2025-11-03
eggs,42,2023-09-18
bananas,68,2034-04-02
cookies,33,2031-09-30
onions,98,2025-07-21
bread,68,2029-11-23
cheese,21,2025-09-15
chicken,36,2035-04-07
ice cream,13,2025-12-04
apples,46,2029-09-12
cookies,3,2027-10-12
rice,31,2028-11-18
pasta,65,2034-11-22
cheese,92,2032-12-13
chicken,79,2023-10-01
tomatoes,3,2033-09-29
cheese,6,2030-10-23
cereal,4,2032-02-20
pasta,21,2031-07-30
yogurt,76,2026-09-28
onions,16,2024-08-22
carrots,2,2036-08-03
carrots,62,2024-12-20
chocolate,76,2029-11-02
cheese,16,2028-05-18
carrots,34,2026-12-10
soda,83,2027-02-23
tomatoes,42,2029-12-19
eggs,44,2035-03-31
chicken,3,2025-03-04
chicken,1,2023-09-11
bananas,95,2027-11-28
onions,98,2023-12-08
cheese,88,2030-03-11
onions,59,2025-07-07
chocolate,48,2025-03-25
cereal,47,2033-12-16
eggs,1,2034-11-07
apples,4,2035-04-17
yogurt,80,2034-04-29
yogurt,41,2029-09-22
ice cream,34,2032-10-27
yogurt,59,2026-08-14
pasta,9,2032-09-16
juice,28,2027-04-12
tomatoes,36,2026-09-21
onions,14,2026-09-04
eggs,52,2028-07-10
bread,86,2032-08-11
rice,5,2027-07-25
rice,31,2034-01-08
tomatoes,81,2029-10-07
yogurt,97,2027-11-18
cheese,61,2035-11-24
cookies,75,2032-12-27
milk,43,2029-01-05
apples,38,2031-08-27
bread,83,2028-05-21
tomatoes,18,2027-12-31
chicken,86,2029-06-26
cookies,33,2031-11-29
pasta,3,2028-01-01
soda,61,2029-05-17
soda,42,2027-06-28
juice,95,2024-05-27
onions,98,2025-03-16
apples,35,2027-10-06
tomatoes,60,2024-12-17
carrots,75,2026-06-28
carrots,2,2036-08-20
tomatoes,75,2031-02-15
carrots,36,2030-03-18
milk,78,2026-05-17
carrots,45,2024-08-12
carrots,15,2025-12-28
onions,71,2035-02-05
apples,10,2035-12-24
chocolate,48,2025-03-25
yogurt,60,2030-03-02
cheese,80,2034-04-16
cereal,5,2025-03-24
bread,9,2031-07-16
soda,97,2028-09-27
cookies,61,2024-12-11
chocolate,66,2027-12-05
eggs,74,2025-01-17
bananas,85,2034-05-22
soda,50,2025-08-06
carrots,9,2030-12-16
cereal,23,2034-03-12
onions,1,2036-08-31
apples,24,2034-12-09
soda,93,2026-05-08
bananas,33,2027-10-30
pasta,82,2035-03-19
cookies,9,2027-10-02
bananas,72,2036-01-17
chicken,93,2033-05-19
potatoes,50,2028-03-28
ice cream,41,2036-06-20
chicken,94,2023-07-24
apples,46,2032-10-21
cookies,31,2028-10-14
tomatoes,4,2032-06-28
chicken,55,2035-03-04
potatoes,82,2032-12-30
pasta,68,2030-08-01
yogurt,55,2025-05-14
yogurt,68,2035-02-21
juice,20,2035-03-12
ice cream,20,2028-03-31
pasta,15,2025-10-03
juice,57,2030-09-04
chocolate,93,2032-01-28
juice,34,2024-06-30
chicken,66,2032-07-11
bananas,79,2029-04-19
bread,1,2035-01-18
carrots,20,2034-06-05
pasta,69,2032-11-19
chocolate,69,2025-09-04
carrots,10,2023-09-08
cereal,61,2032-05-18
apples,20,2026-08-22
yogurt,41,2028-06-12
cereal,40,2034-07-23
cereal,27,2031-10-26
eggs,41,2028-06-19
juice,92,2030-04-19
cheese,8,2025-08-05
bananas,20,2033-10-28
carrots,36,2025-08-23
potatoes,71,2029-04-16
bread,41,2027-03-26
apples,67,2024-08-13
onions,62,2023-01-20
potatoes,90,2023-06-18
juice,55,2026-08-12
chocolate,17,2032-06-11
cookies,81,2026-07-15
cookies,80,2032-10-07
eggs,81,2036-02-04
chocolate,46,2032-05-22
tomatoes,41,2027-10-07
rice,13,2033-11-05
ice cream,52,2026-03-04
carrots,55,2034-03-19
eggs,18,2032-04-10
onions,95,2034-05-20
ice cream,15,2029-10-11
pasta,50,2035-04-21
eggs,20,2023-05-14
potatoes,52,2033-09-07
milk,95,2031-01-09
apples,96,2029-01-24
soda,36,2028-03-29
cereal,54,2034-09-13
cheese,60,2030-01-23
yogurt,72,2023-12-12
cheese,31,2035-11-16
tomatoes,9,2031-10-14
yogurt,8,2023-10-04
potatoes,66,2025-04-07
potatoes,10,2026-10-08
soda,88,2028-02-17
soda,99,2029-07-09
chicken,61,2034-11-20
soda,8,2029-03-14
rice,70,2036-01-11
carrots,66,2030-06-25
cereal,44,2026-01-17
eggs,66,2032-07-11
yogurt,67,2030-11-25
chocolate,58,2023-04-06
cereal,49,2028-02-18
soda,7,2026-12-08
yogurt,80,2032-12-23
cheese,16,2029-01-03
yogurt,55,2023-04-17
bananas,40,2032-08-31
yogurt,26,2026-10-24
cookies,17,2024-01-24
cereal,12,2030-08-21
cereal,26,2026-09-19
rice,55,2033-01-03
cheese,80,2035-09-08
apples,53,2034-01-20
chicken,65,2034-11-22
cereal,65,2027-06-09
chocolate,34,2032-09-04
chocolate,2,2027-09-11
ice cream,16,2028-04-01
chocolate,96,2029-01-24
eggs,97,2025-07-13
cereal,22,2029-09-04
pasta,65,2029-02-23
tomatoes,41,2033-08-04
cheese,49,2032-04-18
onions,10,2024-03-06
chicken,17,2024-08-28
pasta,52,2032-01-01
potatoes,40,2028-05-05
bread,41,2036-06-20
apples,5,2032-08-10
apples,21,2029-10-22
milk,35,2025-04-30
bananas,24,2024-09-02
rice,94,2034-09-22
onions,27,2032-03-29
ice cream,54,2026-05-25
onions,30,2028-05-14
pasta,73,2032-11-03
yogurt,45,2032-03-04
yogurt,31,2034-03-21
bananas,24,2035-07-15
bananas,40,2034-10-26
cereal,64,2034-10-23
cheese,13,2032-07-18
chocolate,79,2027-05-06
ice cream,98,2025-02-04
apples,26,2029-01-12
bananas,36,2032-10-31
pasta,54,2034-10-28
carrots,99,2025-10-22
pasta,28,2036-06-02
apples,95,2033-02-16
yogurt,99,2025-10-22
soda,36,2036-01-22
cheese,58,2024-11-10
ice cream,33,2035-11-29
rice,69,2025-06-10
juice,22,2033-08-31
milk,66,2023-01-01
bread,1,2030-06-16
cereal,14,2034-11-13
chocolate,37,2030-10-15
pasta,79,2024-12-16
soda,9,2035-01-16
cheese,11,2024-07-12
bananas,59,2036-04-18
milk,64,2028-01-09
yogurt,7,2029-02-11
eggs,85,2023-12-04
carrots,75,2036-06-06
tomatoes,6,2025-08-01
apples,12,2034-06-12
bananas,78,2031-10-15
onions,31,2025-12-11
bread,28,2023-05-21
pasta,26,2031-10-17
juice,24,2026-08-24
yogurt,66,2030-07-19
rice,20,2024-07-29
apples,78,2028-09-12
tomatoes,36,2026-09-21
milk,8,2031-01-31
cereal,70,2031-09-11
potatoes,90,2030-09-11
bananas,66,2034-02-11
ice cream,67,2026-12-29
apples,32,2026-11-23
bananas,5,2025-02-26
eggs,34,2030-07-03
milk,31,2028-03-13
bananas,35,2026-01-24
juice,34,2026-08-23
bread,79,2025-04-19
soda,6,2036-08-14
yogurt,41,2033-12-18
chocolate,11,2032-08-05
cookies,5,2035-05-07
yogurt,93,2024-09-04
cookies,72,2033-09-11
tomatoes,42,2034-11-09
tomatoes,9,2036-01-15
soda,22,2028-02-26
rice,36,2028-09-17
tomatoes,31,2034-03-21
yogurt,51,2026-12-16
soda,1,2023-01-19
bananas,59,2026-09-11
cereal,23,2035-12-04
cookies,29,2036-02-15
rice,87,2036-02-17
pasta,62,2031-01-03
bread,59,2023-11-02
apples,95,2033-02-16
tomatoes,72,2032-07-05
pasta,95,2025-09-20
yogurt,47,2023-05-11
cereal,43,2028-09-01
yogurt,66,2027-04-25
bread,41,2023-12-23
rice,81,2028-04-02
ice cream,43,2029-09-05
yogurt,73,2032-11-03
rice,97,2024-05-06
bananas,85,2034-10-10
apples,1,2023-11-06
eggs,31,2032-11-08
milk,18,2023-11-22
juice,92,2025-03-09
carrots,44,2028-11-11
juice,90,2028-10-27
milk,83,2025-06-28
rice,18,2035-02-14
bananas,69,2025-06-14
yogurt,45,2035-01-11
carrots,22,2024-06-21
cookies,59,2035-10-31
bread,3,2025-05-25
yogurt,82,2030-08-26
onions,52,2026-01-06
onions,81,2028-05-08
cheese,24,2028-10-16
soda,89,2028-05-09
carrots,36,2029-09-18
onions,16,2036-07-03
chocolate,16,2036-08-29
carrots,52,2023-10-15
milk,34,2030-07-01
bananas,76,2034-04-28
juice,93,2032-10-02
apples,68,2029-12-16
rice,34,2023-09-16
chicken,43,2026-08-02
pasta,55,2032-03-03
cookies,48,2026-02-28
milk,43,2029-01-05
cookies,21,2029-10-02
soda,93,2027-09-30
juice,56,2023-08-17
soda,77,2028-05-27
ice cream,88,2023-02-17
bread,18,2026-07-29
potatoes,68,2036-06-09
pasta,81,2030-09-17
carrots,71,2028-12-31
chicken,48,2027-08-15
cereal,5,2036-02-20
cheese,30,2030-08-07
cereal,19,2029-12-04
cookies,69,2027-05-07
onions,80,2033-10-23
milk,17,2028-01-06
juice,5,2030-07-24
yogurt,89,2028-02-14
apples,89,2030-01-02
pasta,9,2032-03-12
chocolate,84,2027-01-10
soda,23,2032-07-30
carrots,48,2023-12-13
bread,1,2023-09-11
ice cream,67,2030-11-13
yogurt,11,2023-12-28
cheese,35,2023-09-14
apples,56,2035-10-03
carrots,7,2032-01-04
ice cream,5,2026-08-01
carrots,8,2028-08-28
cheese,87,2030-03-31
apples,12,2028-11-12
rice,64,2032-11-14
cereal,53,2029-11-19
potatoes,8,2033-09-09
milk,97,2033-12-05
eggs,64,2023-05-08
bread,51,2030-07-16
bananas,48,2024-03-20
rice,50,2027-11-05
pasta,48,2025-09-26
yogurt,85,2026-07-27
carrots,25,2035-09-16
chicken,69,2024-08-23
soda,8,2033-03-20
pasta,85,2030-10-28
soda,5,2028-02-13
juice,17,2024-08-28
rice,22,2033-01-06
rice,26,2026-09-19
bananas,45,2032-05-27
chicken,38,2029-12-13
cereal,80,2032-06-27
carrots,72,2026-03-28
cheese,93,2033-09-25
bread,7,2031-07-05
soda,92,2029-03-31
cereal,45,2035-04-26
tomatoes,78,2031-08-16
eggs,92,2024-06-17
ice cream,66,2029-01-25
chicken,99,2024-08-21
chocolate,66,2023-01-01
bananas,24,2034-08-28
carrots,44,2035-11-21
chocolate,86,2031-09-04
eggs,28,2035-05-19
juice,7,2031-07-05
apples,85,2031-02-22
carrots,99,2025-10-22
cereal,59,2024-10-29
chicken,71,2024-10-30
rice,24,2032-10-14
